,age,income,credit_score,existing_loans,employed,default,loan_amount,loan_tenure_months
3542,52,169587,900,4,1,0,1187109,36
3543,29,33469,823,2,1,0,200814,24
3544,58,132288,648,2,1,1,793728,18
3545,45,65016,710,2,1,0,390096,24
3546,50,102812,697,1,1,1,719684,18
3547,59,20068,736,1,0,0,114984,18
3548,28,25528,666,3,1,0,178696,24
3549,41,27710,678,1,0,1,100211,18
3550,35,55913,641,1,1,1,335478,30
3551,25,13402,787,0,0,0,48395,12
3552,46,171477,724,1,1,0,1371816,18
3553,70,94631,725,4,1,0,473155,36
3554,25,26193,797,3,1,1,157158,18
3555,41,68906,798,2,1,0,413436,12
3556,49,28709,783,2,0,0,98525,12
3557,43,81650,796,0,1,0,571550,12
3558,40,84803,825,1,1,0,508818,36
3559,26,29678,622,0,1,0,207746,36
3560,44,80198,676,2,1,0,481188,30
3561,32,57858,756,4,1,0,405006,18
3562,25,30053,629,5,1,0,210371,36
3563,56,118076,670,3,1,1,708456,18
3564,53,29565,715,1,0,0,134989,24
3565,42,27692,681,3,0,0,121132,24
3566,44,78574,705,3,1,0,550018,18
3567,54,168007,608,2,1,0,1008042,24
3568,44,66454,696,2,1,0,332270,30
3569,52,111886,710,0,1,0,895088,24
3570,38,68599,829,2,1,0,548792,24
3571,57,105960,678,2,1,0,529800,30
3572,45,70239,647,2,1,0,491673,36
3573,44,80275,757,2,1,0,561925,36
3574,26,22686,446,0,1,0,113430,18
3575,45,26755,674,4,0,1,124834,12
3576,32,47812,658,1,1,0,286872,18
3577,34,56516,720,3,1,1,339096,30
3578,32,60980,799,1,1,0,487840,12
3579,29,36084,824,2,1,1,216504,24
3580,67,12560,719,3,0,0,83784,36
3581,57,101958,575,0,1,0,509790,36
3582,65,12130,658,4,0,0,82393,30
3583,27,13053,667,5,0,0,63898,30
3584,42,69174,729,3,1,0,484218,12
3585,26,24416,704,2,1,0,170912,24
3586,33,50848,644,3,1,1,305088,18
3587,30,35896,599,1,1,0,215376,30
3588,56,132720,630,4,1,0,796320,18
3589,37,27501,627,1,0,1,77872,30
3590,54,101932,829,1,1,0,611592,12
3591,49,163211,638,3,1,1,979266,12
3592,69,70677,704,2,1,0,353385,18
3593,25,24127,777,3,1,0,144762,24
3594,57,105235,715,3,1,1,736645,12
3595,55,105610,613,5,1,1,739270,36
3596,30,35095,778,4,1,0,210570,12
3597,54,161175,728,2,1,0,1289400,24
3598,46,170364,525,2,1,0,851820,30
3599,39,67130,799,0,1,0,402780,12
3600,32,49066,769,3,1,1,343462,30
3601,33,51538,727,0,1,0,309228,36
3602,66,12366,830,3,0,1,105250,24
3603,42,26714,768,1,0,1,100310,30
3604,51,114807,790,3,1,0,918456,36
3605,32,49921,782,2,1,0,299526,18
3606,32,52797,760,1,1,0,316782,30
3607,54,111346,556,3,1,1,556730,30
3608,25,27254,566,2,1,0,190778,36
3609,37,67354,768,2,1,0,538832,36
3610,42,69980,798,3,1,0,489860,12
3611,43,67710,643,1,1,0,406260,24
3612,39,26381,610,3,0,1,118818,30
3613,46,29617,721,3,0,0,131210,30
3614,50,29357,583,2,0,0,93847,24
3615,50,29404,686,2,0,1,127369,30
3616,30,37208,671,2,1,0,186040,36
3617,38,65668,682,2,1,1,459676,12
3618,56,137436,850,1,1,0,824616,36
3619,52,103604,649,1,1,0,725228,12
3620,25,23581,704,3,1,0,188648,18
3621,46,28401,595,5,0,1,90112,24
3622,25,20282,775,5,1,0,162256,12
3623,42,67268,685,1,1,0,403608,18
3624,64,74271,794,0,1,0,371355,36
3625,30,36045,503,2,1,1,180225,24
3626,31,59206,695,4,1,0,355236,18
3627,51,114598,710,0,1,0,802186,18
3628,25,34365,772,4,1,0,274920,18
3629,34,55560,648,0,1,0,333360,30
3630,49,110249,762,2,1,0,771743,18
3631,34,16885,657,1,0,1,71426,24
3632,39,73899,707,3,1,0,517293,30
3633,50,29052,773,1,0,0,110902,12
3634,47,28755,625,2,0,0,89152,36
3635,45,66622,759,1,1,0,399732,24
3636,37,27137,726,1,0,0,88693,36
3637,46,29206,673,2,0,0,127296,12
3638,40,82746,646,3,1,0,496476,36
3639,47,105275,531,5,1,0,631650,12
3640,36,26808,693,1,0,0,103345,24
3641,39,81314,673,3,1,0,487884,30
3642,30,12982,751,2,0,1,88116,12
3643,41,72762,743,3,1,0,582096,24
3644,32,57533,785,1,1,0,460264,24
3645,28,28831,788,5,1,0,201817,36
3646,45,65523,900,3,1,0,458661,24
3647,44,27635,741,3,0,1,136851,30
3648,51,176450,631,0,1,0,1235150,30
3649,36,70020,766,3,1,1,560160,24
3650,46,145693,828,1,1,0,874158,12
3651,48,117145,737,3,1,1,702870,24
3652,47,172945,530,2,1,0,864725,12
3653,32,62607,744,4,1,0,438249,36
3654,43,66682,649,4,1,0,333410,36
3655,46,150603,594,3,1,0,903618,24
3656,42,78121,714,4,1,0,468726,12
3657,25,29512,577,0,1,0,177072,24
3658,43,69056,781,1,1,0,414336,18
3659,68,73808,758,3,1,0,442848,30
3660,37,81218,693,2,1,0,568526,18
3661,33,60340,655,3,1,0,301700,12
3662,46,142377,685,4,1,0,996639,18
3663,45,79865,619,3,1,0,559055,12
3664,56,106703,693,5,1,0,640218,24
3665,26,28771,472,0,1,0,172626,12
3666,50,164518,707,0,1,0,1316144,30
3667,49,174256,709,3,1,0,1219792,36
3668,40,77495,767,2,1,0,464970,18
3669,46,101342,723,3,1,0,810736,18
3670,54,28272,778,3,0,1,138856,18
3671,52,117350,743,1,1,0,821450,30
3672,28,28612,782,1,1,1,228896,12
3673,51,29902,900,1,0,1,126417,30
3674,41,67631,733,4,1,0,541048,24
3675,42,74564,714,1,1,0,447384,30
3676,42,78450,794,5,1,0,549150,12
3677,40,69995,662,4,1,0,349975,36
3678,56,120350,690,1,1,0,601750,24
3679,40,69059,733,2,1,0,552472,12
3680,28,32204,705,1,1,0,225428,18
3681,37,26297,705,1,0,1,64884,12
3682,44,65143,771,5,1,1,390858,24
3683,56,108292,564,1,1,0,649752,24
3684,49,119699,862,1,1,0,957592,30
3685,31,24535,738,0,0,0,81681,18
3686,70,13094,667,4,0,0,63367,24
3687,45,75566,830,2,1,0,528962,12
3688,57,108706,708,0,1,0,869648,12
3689,40,73613,710,2,1,0,588904,24
3690,48,143881,682,5,1,0,1007167,18
3691,52,142412,817,3,1,0,854472,36
3692,56,20424,699,1,0,0,88410,36
3693,54,103501,655,1,1,0,621006,36
3694,52,147405,779,1,1,0,884430,18
3695,38,65164,794,1,1,0,521312,12
3696,35,60243,828,3,1,0,421701,24
3697,45,65168,750,4,1,0,391008,18
3698,53,107440,791,0,1,0,859520,12
3699,39,79774,679,2,1,0,398870,36
3700,54,114202,782,3,1,0,913616,12
3701,59,102924,759,0,1,0,823392,18
3702,31,53060,742,4,1,0,371420,30
3703,31,46124,575,0,1,0,322868,24
3704,40,69674,668,4,1,0,348370,36
3705,45,74953,696,2,1,0,524671,36
3706,35,50949,742,5,1,0,407592,12
3707,58,134296,892,1,1,0,940072,24
3708,47,178233,768,1,1,0,1069398,12
3709,42,68081,635,3,1,0,408486,18
3710,25,21241,661,3,1,0,148687,30
3711,26,20966,811,0,1,0,167728,12
3712,45,68462,658,1,1,0,342310,18
3713,25,24415,781,2,1,0,146490,18
3714,54,115598,709,2,1,0,809186,30
3715,40,77726,686,3,1,0,544082,18
3716,70,86240,659,0,1,0,431200,30
3717,69,73570,456,1,1,1,294280,18
3718,39,26340,743,1,0,0,68462,30
3719,40,67900,615,1,1,0,407400,36
3720,53,112343,586,2,1,0,561715,36
3721,62,74820,719,2,1,0,374100,30
3722,25,32269,782,0,1,0,258152,36
3723,25,34697,564,3,1,0,208182,36
3724,34,46659,780,2,1,0,279954,12
3725,48,114440,627,1,1,0,801080,24
3726,47,110726,751,2,1,0,775082,36
3727,54,149813,746,1,1,0,1048691,30
3728,27,24040,683,2,1,0,168280,12
3729,25,24683,702,0,1,0,172781,30
3730,52,114405,668,1,1,0,800835,12
3731,32,49040,721,2,1,1,343280,24
3732,25,32842,720,0,1,0,197052,30
3733,43,67623,626,2,1,0,338115,12
3734,51,28936,591,1,0,0,93052,24
3735,40,67821,780,3,1,0,474747,30
3736,36,67643,716,1,1,0,473501,36
3737,40,65340,769,2,1,0,392040,30
3738,37,83478,646,2,1,0,500868,36
3739,25,30548,634,0,1,0,152740,36
3740,33,54702,619,2,1,0,328212,18
3741,48,114150,685,3,1,0,684900,30
3742,45,68099,718,2,1,0,544792,12
3743,44,27458,656,2,0,1,93922,12
3744,30,34864,825,5,1,0,244048,30
3745,39,65462,648,1,1,1,327310,36
3746,25,24013,719,3,1,1,192104,18
3747,44,66368,629,2,1,0,464576,18
3748,59,120822,646,2,1,0,845754,12
3749,25,13655,693,4,0,1,89256,30
3750,34,62885,633,4,1,0,440195,24
3751,45,69828,707,2,1,0,558624,30
3752,57,103481,735,3,1,0,827848,18
3753,36,70339,787,3,1,0,422034,30
3754,33,47035,613,3,1,0,329245,36
3755,25,27949,713,2,1,0,223592,24
3756,43,65034,695,0,1,0,390204,12
3757,66,88778,552,1,1,0,443890,30
3758,45,65829,609,1,1,0,329145,24
3759,41,68452,737,0,1,0,547616,12
3760,45,71165,591,5,1,0,426990,24
3761,41,65200,694,2,1,0,326000,12
3762,32,60224,530,5,1,0,301120,18
3763,51,162754,691,0,1,0,1139278,12
3764,44,65745,535,0,1,0,394470,36
3765,42,65476,651,0,1,0,392856,18
3766,30,39636,664,1,1,0,277452,24
3767,57,109322,709,0,1,0,874576,36
3768,49,142036,679,1,1,0,852216,24
3769,35,55136,601,1,1,0,385952,24
3770,54,165849,602,1,1,0,1160943,18
3771,36,68008,570,3,1,0,340040,30
3772,32,54254,716,3,1,0,325524,36
3773,32,62850,712,1,1,0,377100,12
3774,25,27062,753,3,1,0,216496,36
3775,47,29362,659,3,0,0,86982,36
3776,25,23946,561,1,1,1,119730,30
3777,27,22394,674,2,1,0,111970,24
3778,25,28240,700,5,1,0,225920,12
3779,40,65756,606,1,1,0,394536,12
3780,40,27878,614,1,0,1,77117,30
3781,38,83064,736,5,1,0,498384,24
3782,29,17018,708,4,0,0,44724,36
3783,27,29231,790,1,1,0,233848,30
3784,47,116794,837,4,1,0,700764,36
3785,35,55748,579,1,1,0,390236,30
3786,45,67667,666,2,1,0,473669,18
3787,31,54809,709,4,1,0,328854,18
3788,44,68416,729,4,1,1,410496,30
3789,57,101477,781,0,1,0,811816,24
3790,49,116511,758,4,1,0,932088,12
3791,37,71717,791,5,1,0,573736,36
3792,45,67890,704,0,1,0,475230,30
3793,39,68806,649,1,1,1,344030,18
3794,42,69868,855,0,1,0,419208,18
3795,38,75435,712,5,1,0,452610,18
3796,40,27890,680,1,0,0,69370,18
3797,44,70181,614,1,1,0,350905,12
3798,30,38458,712,1,1,0,307664,18
3799,29,38175,780,5,1,0,267225,24
3800,25,21687,659,3,1,1,130122,18
3801,25,34109,689,0,1,0,170545,36
3802,27,22338,719,1,1,1,178704,30
3803,43,27526,737,5,0,1,136945,18
3804,31,46724,679,5,1,0,280344,36
3805,48,101145,668,3,1,0,505725,24
3806,42,69708,659,2,1,0,487956,12
3807,25,26110,611,2,1,0,156660,18
3808,49,116466,638,0,1,0,582330,24
3809,51,29987,636,4,0,0,120729,36
3810,30,12720,576,0,0,0,110211,30
3811,47,100214,779,0,1,0,801712,18
3812,31,54784,728,4,1,0,438272,30
3813,43,27951,711,2,0,1,141022,18
3814,26,21789,804,5,1,0,152523,36
3815,25,26035,757,1,1,0,156210,18
3816,37,65190,636,2,1,0,391140,12
3817,40,65476,793,2,1,0,458332,12
3818,37,81171,777,5,1,0,487026,24
3819,27,21466,610,2,1,1,128796,18
3820,37,66544,772,5,1,0,399264,30
3821,45,68613,662,1,1,0,411678,12
3822,41,66191,779,2,1,0,397146,36
3823,44,74144,672,1,1,1,370720,30
3824,33,46349,657,1,1,0,231745,24
3825,56,106528,665,2,1,0,745696,30
3826,27,33545,622,1,1,0,167725,12
3827,47,166425,581,0,1,0,832125,36
3828,56,20476,500,3,0,1,78838,36
3829,47,141715,615,3,1,0,992005,36
3830,39,70739,900,1,1,0,565912,12
3831,35,58160,738,1,1,0,465280,18
3832,54,161180,849,4,1,0,967080,18
3833,25,29451,674,1,1,1,176706,18
3834,30,36320,662,4,1,1,254240,30
3835,37,65842,837,2,1,1,526736,36
3836,56,115513,730,1,1,1,808591,24
3837,46,28855,623,2,0,1,113697,12
3838,30,36074,750,5,1,0,252518,30
3839,38,77678,800,1,1,0,466068,36
3840,34,52102,585,1,1,0,364714,36
3841,33,51355,737,2,1,0,410840,24
3842,53,115109,591,4,1,0,690654,12
3843,25,28544,795,0,1,0,228352,24
3844,61,73287,718,2,1,0,439722,18
3845,51,29353,750,4,0,1,143999,18
3846,55,171664,682,2,1,0,1201648,24
3847,36,66031,557,2,1,1,462217,30
3848,40,67077,664,3,1,1,402462,36
3849,25,27405,774,3,1,1,191835,12
3850,35,48628,859,0,1,0,291768,18
3851,47,159025,722,2,1,0,1113175,12
3852,57,136450,645,1,1,0,955150,12
3853,28,14653,742,2,0,1,55002,30
3854,37,27750,767,0,0,0,84777,30
3855,40,27289,710,5,0,1,71508,30
3856,25,22899,705,0,1,0,183192,30
3857,49,116867,717,2,1,0,818069,18
3858,33,46253,703,3,1,0,370024,12
3859,39,65259,723,5,1,0,522072,12
3860,36,27640,846,3,0,0,104234,24
3861,32,58438,537,2,1,1,292190,12
3862,41,65085,680,2,1,0,325425,30
3863,39,68014,625,2,1,0,476098,30
3864,37,79919,794,0,1,0,639352,24
3865,33,52958,688,5,1,0,317748,24
3866,45,66596,744,1,1,0,466172,30
3867,61,89867,814,2,1,0,449335,30
3868,43,67141,613,3,1,0,402846,30
3869,53,115188,657,1,1,0,806316,24
3870,25,28631,805,3,1,0,171786,24
3871,43,26399,610,0,0,0,92962,30
3872,28,21017,660,2,1,1,126102,30
3873,25,22746,571,2,1,0,113730,12
3874,33,52185,809,3,1,0,313110,30
3875,56,138412,653,1,1,0,692060,18
3876,53,117293,728,2,1,0,821051,36
3877,44,65080,754,2,1,0,520640,18
3878,25,11185,635,0,0,0,50485,36
3879,39,26816,547,0,0,0,99414,24
3880,45,68143,682,1,1,0,340715,18
3881,44,65974,681,4,1,0,461818,30
3882,25,20438,695,3,1,1,143066,24
3883,31,51655,695,3,1,0,309930,12
3884,41,73710,660,0,1,0,442260,24
3885,48,29020,656,1,0,1,108436,30
3886,25,21486,723,2,1,0,150402,30
3887,40,66706,634,3,1,0,400236,12
3888,43,65204,692,2,1,0,456428,12
3889,52,164309,654,1,1,0,985854,36
3890,50,113621,723,2,1,1,908968,24
3891,48,103545,788,3,1,0,828360,30
3892,32,54579,791,0,1,0,436632,30
3893,25,21764,803,1,1,0,174112,36
3894,37,79551,673,3,1,0,477306,30
3895,54,111327,679,1,1,0,779289,12
3896,58,20044,598,1,0,0,90935,12
3897,50,145086,672,2,1,0,1015602,30
3898,47,166416,675,2,1,0,1164912,30
3899,46,166242,650,3,1,0,1163694,36
3900,35,49745,650,5,1,1,298470,12
3901,40,69844,564,1,1,0,419064,18
3902,62,96558,592,5,1,1,386232,24
3903,30,39198,703,2,1,0,235188,24
3904,61,71936,706,2,1,1,431616,24
3905,38,26178,738,1,0,0,101029,12
3906,57,101261,679,3,1,1,708827,12
3907,25,28156,700,0,1,0,197092,30
3908,49,177724,800,4,1,0,1421792,18
3909,33,21524,695,4,0,0,73449,30
3910,25,33753,649,2,1,0,236271,36
3911,44,69222,604,1,1,0,346110,12
3912,54,166391,763,0,1,0,998346,36
3913,31,52936,563,1,1,0,264680,30
3914,25,20238,632,0,1,0,101190,30
3915,40,67575,733,1,1,0,540600,24
3916,40,65849,547,2,1,0,329245,12
3917,48,108644,650,5,1,1,543220,12
3918,53,175620,710,3,1,0,1053720,30
3919,41,66159,669,1,1,0,330795,30
3920,64,11139,621,5,0,1,53221,24
3921,44,65030,652,2,1,0,390180,18
3922,37,77891,765,2,1,0,545237,30
3923,25,26579,846,1,1,0,186053,12
3924,38,26592,711,1,0,0,82148,24
3925,37,66683,540,1,1,0,333415,24
3926,53,146820,745,5,1,0,1027740,30
3927,47,108848,668,0,1,0,761936,36
3928,27,22544,612,1,1,0,112720,18
3929,44,65276,635,3,1,0,456932,12
3930,50,118099,639,2,1,0,590495,12
3931,60,71010,587,3,1,0,355050,30
3932,52,29110,694,4,0,1,104541,24
3933,51,173982,846,1,1,0,1043892,36
3934,42,69822,612,1,1,0,418932,36
3935,46,171237,843,1,1,0,1369896,36
3936,56,133481,716,5,1,0,934367,24
3937,26,27918,692,0,1,0,139590,24
3938,37,75709,674,1,1,0,378545,12
3939,32,56997,635,0,1,0,341982,36
3940,46,168171,723,3,1,0,1177197,12
3941,56,20927,741,1,0,1,129862,12
3942,34,48712,505,0,1,0,292272,36
3943,25,26323,900,3,1,0,210584,30
3944,37,68161,555,5,1,0,477127,24
3945,52,100492,658,1,1,1,502460,24
3946,48,110067,495,3,1,0,550335,30
3947,47,176056,678,4,1,1,880280,36
3948,38,78642,663,0,1,0,471852,24
3949,26,17922,659,1,0,1,62793,30
3950,48,140795,724,1,1,0,1126360,36
3951,31,46517,680,1,1,0,325619,12
3952,68,95830,743,1,1,0,574980,30
3953,48,29664,601,0,0,0,127102,12
3954,35,18724,706,4,0,1,103404,30
3955,34,61581,649,5,1,0,307905,24
3956,40,67375,670,1,1,0,336875,18
3957,39,66135,721,1,1,1,529080,30
3958,55,102453,659,3,1,0,717171,12
3959,44,27068,691,5,0,1,116948,12
3960,33,57424,607,0,1,0,344544,30
3961,64,72038,787,2,1,0,432228,30
3962,42,76661,758,0,1,0,536627,24
3963,51,167865,707,1,1,0,1342920,18
3964,34,54586,680,0,1,0,272930,36
3965,46,107875,691,1,1,0,539375,24
3966,45,66648,785,0,1,0,533184,18
3967,25,20226,752,3,1,0,161808,36
3968,66,97757,787,2,1,0,586542,12
3969,57,103502,672,0,1,0,621012,30
3970,37,68486,738,5,1,0,547888,12
3971,28,27922,795,3,1,1,195454,30
3972,46,112138,625,2,1,0,784966,24
3973,43,68274,620,3,1,0,477918,24
3974,46,171901,722,1,1,0,1031406,24
3975,44,66802,601,3,1,1,334010,12
3976,48,159835,554,5,1,0,1118845,12
3977,59,109351,793,0,1,0,874808,24
3978,48,140281,807,0,1,0,1122248,12
3979,29,36404,605,2,1,1,218424,24
3980,58,21954,585,2,0,1,97584,12
3981,61,74524,647,5,1,1,372620,12
3982,70,12550,800,3,0,0,98862,36
3983,28,34956,667,2,1,1,209736,18
3984,44,74430,707,3,1,0,595440,24
3985,25,28937,725,5,1,1,231496,36
3986,48,177656,713,1,1,0,1065936,24
3987,35,58685,819,2,1,0,352110,12
3988,65,72324,642,1,1,0,289296,18
3989,32,52517,691,5,1,0,262585,24
3990,25,17071,718,3,0,0,56251,18
3991,36,67271,696,1,1,0,403626,18
3992,25,32982,602,1,1,0,197892,12
3993,51,111302,582,3,1,1,779114,24
3994,25,25377,580,1,1,1,177639,36
3995,42,77197,758,3,1,0,540379,24
3996,25,33049,634,1,1,1,165245,18
3997,38,65693,737,5,1,1,459851,30
3998,61,11152,706,1,0,1,89896,12
3999,46,117685,622,3,1,0,823795,30
4000,31,22044,624,4,0,0,112183,24
4001,41,26193,710,3,0,1,93032,18
4002,42,80777,706,2,1,1,484662,12
4003,47,113030,739,4,1,0,678180,36
4004,25,34241,663,2,1,0,171205,24
4005,49,156433,632,1,1,0,938598,36
4006,25,29059,708,2,1,0,232472,18
4007,34,54086,813,1,1,0,378602,30
4008,36,67417,549,2,1,0,404502,18
4009,49,117344,636,1,1,0,704064,12
4010,42,27744,747,0,0,0,146239,12
4011,25,31703,717,3,1,1,221921,12
4012,30,34813,748,1,1,0,243691,12
4013,44,68451,665,3,1,0,410706,36
4014,41,65716,571,4,1,0,328580,30
4015,35,51043,833,4,1,1,408344,36
4016,36,27477,786,2,0,0,107799,24
4017,50,159517,698,2,1,0,1116619,24
4018,35,15879,632,1,0,1,66748,36
4019,40,78579,660,0,1,0,392895,24
4020,68,88991,718,3,1,0,444955,24
4021,25,27029,679,0,1,0,162174,30
4022,25,21892,698,2,1,0,131352,24
4023,51,111065,828,4,1,0,888520,12
4024,33,21829,773,2,0,1,106545,18
4025,38,69626,606,3,1,0,487382,30
4026,32,62914,706,2,1,0,440398,36
4027,38,68697,658,4,1,1,412182,24
4028,61,96810,723,1,1,0,484050,36
4029,51,172691,694,2,1,0,1036146,24
4030,52,28481,900,1,0,0,89785,24
4031,25,32164,734,0,1,0,192984,36
4032,28,28133,689,1,1,0,196931,12
4033,25,20192,847,2,1,0,161536,18
4034,32,50502,716,4,1,0,353514,30
4035,53,113661,578,1,1,0,568305,36
4036,48,112794,690,3,1,0,563970,12
4037,39,66006,749,0,1,0,528048,18
4038,41,69846,738,5,1,0,419076,30
4039,33,51517,780,1,1,1,412136,12
4040,44,73263,712,5,1,0,586104,36
4041,51,110949,706,1,1,0,665694,36
4042,25,34505,587,2,1,1,207030,30
4043,45,68202,822,0,1,0,477414,18
4044,53,173092,675,2,1,0,1038552,30
4045,37,67804,621,1,1,0,406824,12
4046,50,108947,900,3,1,0,653682,18
4047,70,73626,834,3,1,0,441756,36
4048,40,65120,664,0,1,0,455840,18
4049,46,167346,549,5,1,1,1004076,12
4050,33,46107,642,2,1,0,322749,36
4051,44,66111,826,3,1,0,396666,36
4052,47,116909,714,2,1,0,818363,18
4053,44,77559,592,0,1,0,387795,36
4054,29,39591,762,1,1,0,277137,18
4055,44,26108,683,5,0,1,106539,30
4056,59,125920,648,0,1,0,629600,30
4057,47,179502,654,1,1,0,1256514,24
4058,53,179346,804,5,1,0,1076076,12
4059,39,70577,743,0,1,0,564616,12
4060,50,102120,581,3,1,0,612720,24
4061,45,80622,729,3,1,1,564354,36
4062,30,36896,708,0,1,0,258272,24
4063,45,26105,666,1,0,0,107750,12
4064,30,39700,670,0,1,0,238200,18
4065,34,50704,630,2,1,1,354928,24
4066,44,68182,646,1,1,1,340910,30
4067,45,65393,723,3,1,0,457751,24
4068,27,12068,677,0,0,0,57287,30
4069,54,140718,743,2,1,0,1125744,36
4070,48,154553,637,2,1,1,1081871,18
4071,33,51707,756,1,1,0,413656,30
4072,25,23127,805,4,1,0,185016,30
4073,40,72217,699,1,1,0,505519,18
4074,36,75965,741,4,1,0,607720,12
4075,43,69172,744,2,1,0,484204,18
4076,37,76157,659,4,1,0,456942,30
4077,25,21279,745,1,1,0,127674,12
4078,37,65490,518,3,1,0,392940,24
4079,38,65245,486,2,1,1,326225,36
4080,49,140621,673,2,1,0,984347,36
4081,33,58070,750,0,1,0,406490,24
4082,62,87448,693,0,1,0,437240,12
4083,25,20974,759,3,1,1,146818,18
4084,57,20228,603,1,0,0,95956,36
4085,39,78182,770,4,1,1,469092,12
4086,52,170891,830,4,1,0,1196237,12
4087,42,66563,644,5,1,0,332815,36
4088,55,29112,761,1,0,0,124359,30
4089,37,80303,701,2,1,0,562121,36
4090,28,10924,735,3,0,1,57578,36
4091,59,20678,830,1,0,1,126039,36
4092,40,67170,726,0,1,0,537360,30
4093,44,66116,761,5,1,0,528928,36
4094,56,135937,598,3,1,0,951559,36
4095,29,38981,758,4,1,0,272867,30
4096,49,111626,828,2,1,0,669756,30
4097,34,21615,626,3,0,0,101136,30
4098,40,80424,674,0,1,0,562968,36
4099,42,27728,754,2,0,1,125766,30
4100,25,23186,735,4,1,0,162302,18
4101,32,45461,591,3,1,0,227305,24
4102,58,108187,713,2,1,0,865496,18
4103,52,142771,673,2,1,0,856626,18
4104,41,26959,622,1,0,0,98335,18
4105,44,66532,808,0,1,0,465724,30
4106,38,69194,700,2,1,0,553552,18
4107,58,108653,778,3,1,0,651918,18
4108,39,68591,606,1,1,1,342955,18
4109,44,81638,747,1,1,0,571466,36
4110,55,177109,784,2,1,0,1239763,24
4111,32,61705,680,1,1,0,370230,36
4112,60,74336,660,0,1,0,371680,12
4113,25,34811,595,1,1,1,243677,18
4114,61,11352,630,3,0,0,50394,18
4115,37,65112,663,2,1,1,325560,12
4116,39,75701,621,0,1,0,378505,36
4117,25,24158,638,1,1,1,169106,18
4118,36,67847,712,5,1,1,407082,36
4119,29,34581,722,0,1,0,276648,36
4120,34,20798,787,0,0,0,62713,18
4121,40,26990,639,0,0,0,106055,12
4122,53,157781,701,0,1,0,946686,12
4123,44,67048,666,5,1,0,335240,24
4124,45,84376,660,3,1,0,421880,30
4125,28,14856,674,3,0,1,72241,30
4126,31,55929,684,2,1,0,335574,30
4127,63,72876,720,3,1,0,364380,12
4128,33,18812,673,2,0,1,68880,12
4129,61,13959,798,0,0,0,78228,36
4130,39,67611,563,0,1,0,338055,24
4131,42,68344,784,1,1,0,478408,24
4132,54,107475,670,3,1,0,644850,36
4133,57,115024,684,3,1,0,805168,36
4134,40,84103,699,1,1,0,588721,24
4135,37,66293,756,3,1,0,530344,30
4136,41,69219,629,2,1,0,484533,36
4137,46,154259,647,3,1,0,771295,12
4138,52,104554,740,2,1,0,731878,12
4139,42,77033,564,2,1,0,539231,24
4140,49,108226,697,2,1,0,757582,36
4141,61,72875,636,2,1,1,364375,18
4142,46,110690,619,2,1,0,553450,18
4143,45,69936,568,1,1,0,419616,12
4144,25,31448,761,1,1,0,220136,36
4145,25,25414,712,0,1,0,177898,30
4146,46,157534,646,2,1,0,945204,36
4147,40,26307,686,2,0,0,66998,12
4148,35,56203,612,1,1,1,337218,24
4149,44,67104,657,1,1,0,335520,18
4150,41,66978,684,0,1,0,468846,12
4151,55,115365,705,2,1,0,922920,24
4152,43,66864,731,1,1,0,468048,24
4153,33,17902,555,3,0,1,113066,18
4154,53,100277,731,1,1,0,802216,12
4155,39,69933,561,5,1,0,489531,18
4156,48,178558,734,3,1,0,1249906,24
4157,36,66973,682,1,1,0,468811,12
4158,34,60288,787,3,1,0,482304,36
4159,43,73194,646,1,1,0,365970,30
4160,42,27772,762,4,0,0,81129,12
4161,47,143053,606,1,1,0,858318,24
4162,38,68239,708,1,1,0,545912,24
4163,25,16997,536,0,0,0,40513,18
4164,36,66200,770,1,1,0,397200,24
4165,51,179284,838,3,1,0,1434272,24
4166,38,26338,644,0,0,0,87300,12
4167,39,67881,709,0,1,0,407286,12
4168,53,142745,735,1,1,0,999215,12
4169,33,58052,575,0,1,0,348312,12
4170,25,33806,640,2,1,0,169030,36
4171,40,77118,635,2,1,0,385590,12
4172,36,67369,892,2,1,0,538952,30
4173,30,14715,783,5,0,1,65481,36
4174,39,68144,682,2,1,0,477008,30
4175,47,158417,762,1,1,0,950502,36
4176,41,79006,716,3,1,1,553042,36
4177,45,67001,747,3,1,0,402006,24
4178,63,85844,615,2,1,0,343376,36
4179,37,69193,809,2,1,0,553544,30
4180,45,26717,638,1,0,1,99121,36
4181,35,56735,642,1,1,0,397145,12
4182,31,23869,747,2,0,1,62660,18
4183,34,55900,727,2,1,0,391300,36
4184,36,26760,701,3,0,0,72449,12
4185,46,160325,767,5,1,0,961950,12
4186,70,81703,607,2,1,0,408515,36
4187,33,55382,847,0,1,0,443056,18
4188,37,65677,659,3,1,0,328385,24
4189,41,69807,692,2,1,0,418842,36
4190,46,100313,848,1,1,0,601878,36
4191,45,67363,643,2,1,0,471541,30
4192,57,21478,781,4,0,0,97550,30
4193,25,25833,682,0,1,0,180831,18
4194,25,30341,632,0,1,0,151705,18
4195,36,67072,669,2,1,0,402432,18
