age,income,credit_score,existing_loans,employed,default,loan_amount,loan_tenure_months
52,113566,732,3,1,1,908528,36
33,47953,712,2,1,0,287718,36
25,22785,642,2,1,1,113925,36
48,110958,676,1,1,1,776706,36
27,22072,767,1,1,0,132432,36
25,22500,601,0,1,0,112500,36
25,15106,753,4,0,0,60753,36
51,106581,814,2,1,0,746067,36
43,65654,723,2,1,1,393924,36
39,70825,806,1,1,1,566600,36
58,124021,590,4,1,1,868147,36
49,154414,553,2,1,0,1080898,36
61,73586,719,4,1,0,367930,36
25,13355,653,0,0,0,86477,36
41,27226,770,3,0,1,100409,36
25,13015,675,4,0,1,80390,36
39,26003,711,3,0,0,68950,36
39,69733,706,5,1,0,557864,36
49,107591,709,1,1,0,860728,36
42,65114,656,3,1,1,325570,36
49,159148,590,1,1,0,795740,36
50,151856,682,2,1,0,1062992,36
67,11912,816,2,0,0,102021,36
38,76396,651,0,1,0,458376,36
30,39433,650,4,1,1,197165,36
44,65762,712,1,1,0,460334,36
32,56107,605,3,1,1,336642,36
59,105794,780,0,1,0,846352,36
38,27729,613,3,0,1,60563,36
35,60190,676,3,1,0,300950,36
36,69982,900,2,1,0,489874,36
50,29220,608,1,0,1,110213,36
40,69039,817,0,1,0,483273,36
34,50213,709,2,1,1,351491,36
61,94722,720,2,1,1,568332,36
31,62090,635,5,1,0,372540,36
42,27470,763,4,0,1,139251,36
49,153062,670,3,1,0,1071434,36
25,22408,608,0,1,0,156856,36
47,158935,816,4,1,0,1271480,36
29,39252,669,0,1,0,235512,36
51,104729,551,1,1,0,733103,36
30,39621,678,2,1,0,237726,36
50,117303,764,2,1,0,703818,36
55,110679,751,1,1,0,774753,36
52,115462,648,3,1,0,577310,36
45,68147,621,2,1,1,477029,36
39,26249,590,1,0,1,90826,36
35,47918,698,4,1,0,239590,36
59,106839,712,5,1,0,854712,36
33,50161,756,5,1,0,300966,36
29,35671,688,1,1,0,249697,36
49,142031,685,3,1,0,710155,36
32,62980,677,3,1,0,377880,36
30,35211,712,4,1,1,246477,36
25,32929,689,1,1,0,164645,36
36,68600,775,3,1,0,411600,36
41,26927,724,2,0,0,97972,36
44,65197,708,3,1,0,521576,36
53,117903,696,5,1,0,707418,36
48,107344,624,1,1,1,751408,36
39,69529,699,1,1,0,347645,36
39,65420,648,1,1,1,392520,36
48,151193,727,2,1,0,1058351,36
57,139276,683,5,1,1,835656,36
43,75656,833,2,1,0,529592,36
36,67515,599,2,1,0,472605,36
30,38797,451,3,1,0,232782,36
25,33205,721,1,1,1,199230,36
49,178083,648,2,1,0,1068498,36
48,176530,712,1,1,0,1412240,36
48,105425,601,2,1,0,737975,36
40,81516,852,2,1,0,652128,36
58,120700,669,2,1,0,844900,36
36,66451,643,2,1,1,398706,36
53,104742,851,1,1,0,628452,36
41,69435,767,1,1,0,486045,36
34,50564,811,3,1,0,353948,36
49,160226,686,2,1,0,1121582,36
46,142017,703,5,1,1,994119,36
46,106962,652,2,1,0,534810,36
42,66010,642,2,1,0,396060,36
41,66495,731,2,1,0,465465,36
70,74955,670,1,1,0,299820,36
56,120869,877,2,1,0,846083,36
50,104680,767,1,1,0,732760,36
43,66373,850,3,1,0,398238,36
54,114237,521,2,1,0,571185,36
48,28260,851,1,0,1,94156,36
42,65760,509,0,1,0,394560,36
38,67328,599,2,1,0,403968,36
41,69986,559,3,1,1,419916,36
25,30574,719,0,1,0,183444,36
44,68099,698,1,1,0,340495,36
36,84070,763,0,1,0,504420,36
61,73346,692,1,1,0,366730,36
42,66380,798,2,1,0,531040,36
27,27804,625,5,1,1,139020,36
41,68170,799,1,1,0,477190,36
29,13432,697,3,0,1,69378,36
47,114732,888,0,1,0,917856,36
45,70318,769,3,1,0,492226,36
53,29530,675,1,0,0,86318,36
32,46043,697,2,1,0,230215,36
42,77751,619,1,1,0,388755,36
25,22240,728,3,1,0,133440,36
50,142527,675,2,1,0,997689,36
48,170607,757,2,1,0,1364856,36
47,146794,592,1,1,0,880764,36
42,81599,673,2,1,0,571193,36
46,108911,607,2,1,0,762377,36
61,99542,612,2,1,0,398168,36
38,72023,748,1,1,0,504161,36
43,66471,789,1,1,0,531768,36
28,11446,513,0,0,0,41494,36
31,53216,848,1,1,0,372512,36
43,27893,812,3,0,1,89510,36
55,114984,592,1,1,0,689904,36
38,69586,766,2,1,0,556688,36
39,67946,663,0,1,0,407676,36
37,80433,692,2,1,0,563031,36
35,50512,748,1,1,0,404096,36
45,68030,738,3,1,0,476210,36
25,30014,654,1,1,0,180084,36
57,107054,653,4,1,0,535270,36
34,16045,658,2,0,1,92950,36
50,111028,791,5,1,0,777196,36
26,32076,551,5,1,1,224532,36
50,108859,687,3,1,1,653154,36
50,160107,825,1,1,0,1280856,36
46,28637,756,0,0,0,131397,36
30,34552,784,2,1,0,276416,36
44,73431,688,2,1,0,440586,36
27,24686,606,2,1,1,148116,36
38,68783,704,2,1,0,481481,36
54,28264,644,2,0,1,117549,36
51,29604,878,2,0,0,105031,36
42,80489,687,0,1,0,563423,36
30,11738,750,0,0,0,106709,36
49,169540,836,3,1,0,1017240,36
42,73824,612,4,1,0,369120,36
25,30600,517,3,1,0,153000,36
51,172729,739,1,1,1,1381832,36
41,68272,754,1,1,0,409632,36
56,121977,666,2,1,0,609885,36
28,33577,607,0,1,0,235039,36
25,21573,724,1,1,0,172584,36
45,84554,698,5,1,1,422770,36
45,67522,725,3,1,0,540176,36
25,34458,609,2,1,0,172290,36
30,37017,725,1,1,0,296136,36
70,91775,765,2,1,0,550650,36
38,68448,579,0,1,0,479136,36
50,111011,816,2,1,0,777077,36
34,48830,720,2,1,0,390640,36
25,20720,768,5,1,0,145040,36
39,78911,597,0,1,0,394555,36
38,80868,754,5,1,0,566076,36
37,69750,568,5,1,1,488250,36
40,68653,624,2,1,1,411918,36
45,66232,721,3,1,0,397392,36
40,65715,677,1,1,0,460005,36
26,31237,702,4,1,0,218659,36
47,165209,854,3,1,0,1156463,36
25,21311,700,0,1,0,149177,36
25,31780,756,4,1,0,222460,36
50,104756,694,2,1,0,523780,36
48,156543,692,3,1,0,939258,36
41,67345,621,1,1,1,404070,36
25,20698,729,3,1,0,144886,36
33,57673,900,0,1,0,461384,36
38,65662,707,2,1,0,459634,36
25,13601,678,1,0,1,67936,36
33,61687,791,3,1,0,370122,36
49,103973,781,2,1,0,623838,36
59,109175,735,3,1,0,655050,36
36,66881,675,3,1,0,468167,36
51,148001,791,1,1,0,1036007,36
25,29056,709,5,1,0,174336,36
49,172936,773,1,1,0,1037616,36
32,16604,634,1,0,0,104484,36
45,27526,653,1,0,1,111051,36
39,67692,707,2,1,0,541536,36
57,20471,601,0,0,0,74677,36
31,59649,670,1,1,0,417543,36
49,152586,597,3,1,0,762930,36
38,65207,576,2,1,0,326035,36
40,65723,894,2,1,0,460061,36
39,67483,651,2,1,0,404898,36
31,55143,658,3,1,0,275715,36
41,67464,706,2,1,0,404784,36
41,67853,615,0,1,0,339265,36
44,65515,659,2,1,0,393090,36
43,26525,846,5,0,1,120761,36
51,28537,728,4,0,0,132108,36
53,147473,778,3,1,0,1179784,36
29,33370,825,2,1,1,233590,36
52,160748,716,1,1,0,1285984,36
27,20599,682,1,1,0,123594,36
49,29223,585,0,0,0,123159,36
49,106438,669,2,1,0,638628,36
25,26802,687,2,1,0,134010,36
43,69676,635,2,1,0,487732,36
36,65503,823,1,1,0,393018,36
32,55585,788,2,1,0,389095,36
58,100829,778,2,1,0,604974,36
34,50483,690,1,1,0,302898,36
32,49250,617,4,1,0,295500,36
42,70789,806,4,1,0,566312,36
50,101007,726,1,1,0,606042,36
40,68992,761,4,1,0,551936,36
55,101664,749,3,1,1,609984,36
48,119880,724,0,1,0,839160,36
25,32385,859,0,1,0,259080,36
35,46283,647,5,1,1,323981,36
35,51573,675,3,1,0,257865,36
47,117926,831,1,1,0,943408,36
25,28310,706,2,1,0,198170,36
70,99693,689,4,1,0,398772,36
48,28405,679,2,0,1,109215,36
43,84757,754,5,1,0,678056,36
56,20786,681,1,0,0,108331,36
70,85295,672,4,1,0,426475,36
52,159629,753,0,1,0,1117403,36
53,28191,707,2,0,0,91559,36
43,68565,619,2,1,0,342825,36
40,66625,702,1,1,0,533000,36
36,74775,811,1,1,0,448650,36
32,52599,761,2,1,0,420792,36
33,50133,821,2,1,0,401064,36
25,25872,641,3,1,0,129360,36
41,65703,785,0,1,0,394218,36
25,27982,648,2,1,0,167892,36
44,68527,601,1,1,1,479689,36
41,77378,635,1,1,1,464268,36
43,27979,710,4,0,0,106567,36
35,48160,782,0,1,0,337120,36
70,72665,724,5,1,0,363325,36
58,103766,687,0,1,0,622596,36
27,14096,617,1,0,1,87852,36
44,68789,756,5,1,0,481523,36
34,47318,777,5,1,1,331226,36
29,37557,723,2,1,0,300456,36
25,25010,615,2,1,1,150060,36
47,149744,764,4,1,0,1197952,36
33,54940,798,3,1,0,439520,36
53,159024,822,2,1,0,1113168,36
53,111168,664,5,1,0,778176,36
58,105579,734,0,1,0,844632,36
31,56310,657,3,1,1,394170,36
47,149212,626,2,1,0,746060,36
49,102873,826,1,1,0,617238,36
36,69249,745,3,1,1,415494,36
32,59282,803,3,1,0,414974,36
61,85738,602,2,1,0,428690,36
44,67864,723,0,1,0,407184,36
49,140100,740,3,1,0,1120800,36
32,59361,633,1,1,0,356166,36
27,29723,819,2,1,0,178338,36
35,61741,680,3,1,0,308705,36
40,67025,736,0,1,0,536200,36
29,38477,655,1,1,0,230862,36
41,79667,604,2,1,1,398335,36
25,16605,773,1,0,0,57143,36
28,29591,730,1,1,0,236728,36
50,169259,718,3,1,1,1354072,36
49,146073,677,4,1,0,876438,36
37,78569,728,3,1,1,471414,36
29,37864,801,2,1,0,265048,36
29,35744,645,2,1,0,178720,36
37,83973,744,5,1,1,587811,36
49,168930,716,3,1,0,1182510,36
53,29052,685,0,0,0,90522,36
36,71191,568,3,1,0,355955,36
28,12044,699,2,0,0,63328,36
45,72407,753,1,1,0,579256,36
32,59391,725,3,1,0,475128,36
35,54932,584,1,1,0,274660,36
57,21696,799,4,0,1,127077,36
51,29587,831,2,0,1,95505,36
43,66046,691,1,1,0,396276,36
26,20518,884,3,1,0,123108,36
44,26161,633,1,0,0,111835,36
54,100425,598,1,1,0,602550,36
37,65652,618,1,1,1,459564,36
58,111787,719,3,1,0,670722,36
57,137525,557,1,1,0,962675,36
61,93534,675,1,1,0,467670,36
45,77619,900,0,1,0,465714,36
49,154096,579,2,1,1,770480,36
58,20245,656,1,0,0,96579,36
47,142406,617,3,1,0,712030,36
35,57605,677,2,1,0,403235,36
36,77842,672,1,1,0,389210,36
44,26167,646,3,0,0,115273,36
26,25781,687,1,1,0,180467,36
40,65655,750,1,1,0,525240,36
55,173051,810,2,1,0,1384408,36
25,21145,677,2,1,0,126870,36
60,90634,700,1,1,0,543804,36
55,114200,737,2,1,0,799400,36
36,74554,601,1,1,0,521878,36
48,164892,687,1,1,0,824460,36
42,69625,659,1,1,0,348125,36
56,123850,776,2,1,0,743100,36
53,116792,840,1,1,0,934336,36
25,33423,637,0,1,0,233961,36
49,145200,802,2,1,0,1161600,36
39,27471,583,3,0,1,96687,36
42,78627,716,2,1,0,550389,36
33,59246,720,4,1,1,473968,36
62,70087,581,0,1,0,280348,36
54,112458,633,1,1,0,674748,36
33,48434,625,0,1,0,290604,36
25,30807,595,1,1,1,215649,36
37,79987,486,3,1,0,399935,36
47,113503,683,3,1,0,681018,36
44,75673,693,2,1,0,378365,36
57,108581,692,1,1,0,542905,36
51,109350,761,1,1,0,656100,36
53,152259,544,1,1,0,761295,36
45,68059,669,4,1,0,340295,36
25,26065,900,2,1,1,182455,36
39,80428,770,3,1,0,643424,36
54,175219,771,0,1,0,1401752,36
41,27814,618,1,0,0,110722,36
48,172775,684,0,1,0,1036650,36
38,65380,516,1,1,0,326900,36
29,11272,746,3,0,1,48500,36
40,66068,812,2,1,0,528544,36
45,71725,584,3,1,0,502075,36
34,62168,607,5,1,1,435176,36
39,67046,697,3,1,0,402276,36
30,35584,712,0,1,0,249088,36
55,111842,656,2,1,0,559210,36
38,65546,634,4,1,0,458822,36
59,102129,635,1,1,0,612774,36
60,8412,696,1,0,0,53885,36
41,70421,746,1,1,1,492947,36
29,36366,696,3,1,1,254562,36
25,17576,688,0,0,0,81729,36
25,23691,559,5,1,0,142146,36
25,26154,769,1,1,0,209232,36
58,21553,695,2,0,1,94476,36
43,78476,665,1,1,0,470856,36
46,157369,720,1,1,0,1258952,36
25,27693,632,2,1,0,193851,36
27,20531,666,2,1,0,102655,36
52,103093,708,1,1,0,824744,36
45,80877,645,2,1,0,566139,36
40,66657,568,1,1,1,333285,36
48,119424,555,1,1,0,597120,36
61,73889,735,2,1,0,443334,36
39,69338,697,1,1,0,346690,36
42,27657,694,4,0,1,106236,36
44,79192,607,1,1,0,395960,36
70,74306,698,1,1,0,371530,36
25,30843,667,2,1,0,154215,36
50,152453,651,1,1,0,762265,36
40,84042,693,1,1,1,588294,36
48,29448,723,3,0,1,99515,36
34,50808,839,1,1,0,304848,36
41,69736,745,2,1,0,488152,36
50,103089,768,3,1,0,721623,36
70,89423,788,2,1,0,447115,36
51,166975,638,0,1,0,1001850,36
31,48188,674,1,1,0,337316,36
32,19523,363,3,0,0,97615,36
70,13433,334,0,0,0,53732,36
53,29201,400,3,0,0,116804,36
26,17421,342,3,0,0,69684,36
52,29260,345,3,0,0,117040,36
49,29392,308,3,0,0,117568,36
64,14926,310,3,0,0,44778,36
57,21644,333,0,0,0,108220,36
40,26005,384,0,0,0,104020,36
32,19775,312,0,0,0,98875,36
46,28851,302,1,0,0,144255,36
54,29303,375,1,0,0,117212,36
27,14279,365,0,0,0,71395,36
43,26328,310,3,0,0,105312,36
27,11100,321,2,0,0,55500,36
64,13259,336,1,0,0,39777,36
66,8311,325,2,0,0,24933,36
51,28636,342,0,0,0,114544,36
25,10547,374,0,0,0,52735,36
63,14256,315,1,0,0,42768,36
64,14849,361,1,0,0,59396,36
41,27051,313,0,0,0,108204,36
32,20627,385,1,0,0,103135,36
52,28161,378,3,0,0,140805,36
38,27369,400,2,0,0,136845,36
67,8830,357,1,0,0,35320,36
29,13455,303,1,0,0,67275,36
51,29110,370,1,0,0,145550,36
32,16268,376,2,0,0,81340,36
29,14668,328,0,0,0,58672,36
36,27998,363,0,0,0,111992,36
48,29013,309,0,0,0,145065,36
53,29563,376,0,0,0,118252,36
25,13651,382,1,0,0,68255,36
25,10038,349,0,0,0,50190,36
51,29897,340,1,0,0,119588,36
32,15408,344,1,0,0,61632,36
68,11536,340,3,0,0,46144,36
37,27614,372,3,0,0,138070,36
25,10376,380,0,0,0,51880,36
63,12276,310,3,0,0,36828,36
31,24637,305,1,0,0,98548,36
69,10878,305,2,0,0,32634,36
50,29547,309,3,0,0,147735,36
33,23927,400,1,0,0,119635,36
52,28240,375,2,0,0,141200,36
37,27079,319,1,0,0,135395,36
41,27488,368,1,0,0,109952,36
48,29918,358,0,0,0,119672,36
57,21240,347,2,0,0,106200,36
61,14551,302,3,0,0,43653,36
68,11165,364,1,0,0,44660,36
47,28788,364,1,0,0,115152,36
25,16586,351,0,0,0,66344,36
40,27288,325,1,0,0,136440,36
56,21384,382,0,0,0,85536,36
32,21146,335,1,0,0,84584,36
35,21995,368,1,0,0,87980,36
61,9151,373,0,0,0,36604,36
67,14205,313,0,0,0,42615,36
35,21223,377,1,0,0,84892,36
48,28943,336,0,0,0,144715,36
68,9772,398,0,0,0,29316,36
36,26690,366,1,0,0,133450,36
63,14627,378,2,0,0,58508,36
34,23114,344,0,0,0,115570,36
58,21775,337,3,0,0,87100,36
35,15110,313,2,0,0,60440,36
53,28334,390,3,0,0,113336,36
53,28942,378,2,0,0,144710,36
41,27426,312,0,0,0,109704,36
67,9042,385,3,0,0,36168,36
60,12076,328,1,0,0,36228,36
28,14537,353,3,0,0,72685,36
59,21145,350,0,0,0,84580,36
35,21712,333,0,0,0,86848,36
62,10364,322,3,0,0,41456,36
60,10086,312,3,0,0,30258,36
60,10845,388,2,0,0,43380,36
47,28980,400,0,0,0,144900,36
51,29383,396,0,0,0,146915,36
55,29253,368,1,0,0,117012,36
32,15497,301,3,0,0,77485,36
69,13482,331,3,0,0,40446,36
40,26210,329,2,0,0,104840,36
47,29756,363,3,0,0,119024,36
47,28623,364,3,0,0,114492,36
58,20190,341,3,0,0,80760,36
47,28016,392,2,0,0,140080,36
31,19836,334,2,0,0,99180,36
44,27512,374,1,0,0,137560,36
37,27186,375,0,0,0,135930,36
39,26520,336,2,0,0,132600,36
46,29421,348,0,0,0,147105,36
30,13275,324,2,0,0,66375,36
33,17471,320,1,0,0,69884,36
27,15273,376,1,0,0,76365,36
63,9572,329,0,0,0,28716,36
38,26813,366,2,0,0,134065,36
50,28384,370,3,0,0,113536,36
42,26199,400,1,0,0,104796,36
43,26277,318,2,0,0,105108,36
46,28187,395,1,0,0,112748,36
54,28872,321,0,0,0,115488,36
70,10081,307,1,0,0,40324,36
66,8861,314,0,0,0,26583,36
50,29748,337,3,0,0,118992,36
29,15436,313,2,0,0,61744,36
26,15912,330,1,0,0,63648,36
44,26242,325,0,0,0,131210,36
59,21684,352,2,0,0,108420,36
34,17205,382,3,0,0,86025,36
55,28462,371,1,0,0,113848,36
30,14559,330,0,0,0,72795,36
43,26367,365,0,0,0,105468,36
51,28631,331,2,0,0,114524,36
46,28842,325,3,0,0,115368,36
38,26170,340,0,0,0,104680,36
38,26417,320,2,0,0,105668,36
33,15871,373,0,0,0,63484,36
31,16579,375,1,0,0,82895,36
70,13464,355,0,0,0,53856,36
69,14896,391,2,0,0,59584,36
70,8443,352,0,0,0,33772,36
69,11010,357,2,0,0,33030,36
34,15386,311,1,0,0,61544,36
43,26915,377,2,0,0,134575,36
64,13963,342,2,0,0,55852,36
26,11964,343,3,0,0,47856,36
26,13610,306,3,0,0,54440,36
67,11122,301,1,0,0,33366,36
30,10606,352,2,0,0,53030,36
62,12836,326,3,0,0,38508,36
43,27056,339,2,0,0,108224,36
53,28696,400,3,0,0,114784,36
55,29802,328,3,0,0,149010,36
66,12332,391,0,0,0,36996,36
37,27718,312,0,0,0,138590,36
59,20348,304,3,0,0,81392,36
57,21509,393,0,0,0,107545,36
58,21250,367,3,0,0,85000,36
27,10483,357,1,0,0,52415,36
53,29371,315,2,0,0,117484,36
43,27140,369,2,0,0,135700,36
31,15812,342,0,0,0,63248,36
44,27154,318,3,0,0,108616,36
36,27599,352,3,0,0,137995,36
52,28762,329,3,0,0,115048,36
43,26801,312,3,0,0,107204,36
57,21589,396,2,0,0,107945,36
31,24130,363,2,0,0,96520,36
48,29421,334,1,0,0,117684,36
38,26699,302,3,0,0,133495,36
70,8176,344,3,0,0,32704,36
54,28835,338,2,0,0,115340,36
32,15750,314,0,0,0,63000,36
64,12265,386,0,0,0,36795,36
44,26307,384,2,0,0,105228,36
60,11349,363,3,0,0,45396,36
55,28821,345,3,0,0,144105,36
51,28746,320,1,0,0,143730,36
49,28663,377,0,0,0,143315,36
50,29240,386,1,0,0,146200,36
63,12973,322,2,0,0,38919,36
49,28494,338,2,0,0,113976,36
34,15012,357,3,0,0,60048,36
38,27485,329,2,0,0,109940,36
57,20309,373,2,0,0,101545,36
51,29169,342,1,0,0,116676,36
29,17689,382,2,0,0,70756,36
46,29921,399,2,0,0,119684,36
63,8030,368,3,0,0,24090,36
69,13747,338,0,0,0,54988,36
61,10030,371,0,0,0,40120,36
57,21309,383,2,0,0,106545,36
29,15023,370,0,0,0,60092,36
63,8773,373,1,0,0,26319,36
52,28075,366,0,0,0,140375,36
65,9043,313,3,0,0,36172,36
28,13782,344,1,0,0,68910,36
52,28134,372,2,0,0,140670,36
30,10924,304,2,0,0,43696,36
31,21469,366,1,0,0,85876,36
59,20817,366,3,0,0,104085,36
40,26492,367,0,0,0,132460,36
37,27893,372,1,0,0,139465,36
64,8598,339,2,0,0,34392,36
70,9200,395,2,0,0,27600,36
57,20131,380,3,0,0,100655,36
34,21323,376,1,0,0,85292,36
39,27598,376,1,0,0,137990,36
51,29675,397,1,0,0,148375,36
48,29434,325,0,0,0,117736,36
59,21263,400,1,0,0,106315,36
31,21353,383,0,0,0,85412,36
63,8106,304,1,0,0,32424,36
68,9657,327,0,0,0,38628,36
60,9656,330,3,0,0,38624,36
47,29468,331,3,0,0,147340,36
48,29243,324,3,0,0,116972,36
40,26907,330,0,0,0,134535,36
32,16407,359,2,0,0,82035,36
31,18115,342,3,0,0,72460,36
27,17169,313,3,0,0,68676,36
25,10196,370,0,0,0,50980,36
44,27832,327,1,0,0,139160,36
37,27191,367,0,0,0,108764,36
47,29529,335,1,0,0,118116,36
69,11677,306,3,0,0,46708,36
52,29462,360,2,0,0,117848,36
26,16501,325,1,0,0,82505,36
40,26241,385,3,0,0,104964,36
36,27642,366,3,0,0,110568,36
53,29252,315,3,0,0,117008,36
48,28827,364,3,0,0,144135,36
44,27559,322,1,0,0,110236,36
49,28619,323,3,0,0,114476,36
58,20011,348,3,0,0,80044,36
46,29838,375,2,0,0,149190,36
68,11874,309,3,0,0,35622,36
56,21986,333,1,0,0,87944,36
65,13230,329,0,0,0,39690,36
69,8236,365,2,0,0,24708,36
57,20748,346,2,0,0,82992,36
27,11461,376,3,0,0,57305,36
46,28525,361,1,0,0,142625,36
36,26905,336,3,0,0,134525,36
52,28728,368,3,0,0,114912,36
65,12039,396,3,0,0,48156,36
60,10480,315,0,0,0,41920,36
40,27705,395,2,0,0,110820,36
55,28622,306,0,0,0,143110,36
67,14057,376,2,0,0,56228,36
46,29030,378,2,0,0,145150,36
28,14978,376,2,0,0,74890,36
53,29624,362,1,0,0,148120,36
46,28565,328,1,0,0,142825,36
35,24668,370,3,0,0,98672,36
62,10078,362,2,0,0,30234,36
51,28016,377,1,0,0,112064,36
52,28871,313,0,0,0,144355,36
53,29037,327,3,0,0,116148,36
28,14849,356,1,0,0,74245,36
62,8384,357,1,0,0,25152,36
69,12837,349,0,0,0,51348,36
49,29279,400,2,0,0,117116,36
44,26427,304,1,0,0,132135,36
52,29472,349,3,0,0,117888,36
39,26551,361,3,0,0,106204,36
28,13232,300,0,0,0,52928,36
57,21216,351,0,0,0,106080,36
57,21642,369,3,0,0,86568,36
30,13930,330,1,0,0,55720,36
58,20177,342,0,0,0,100885,36
45,26448,308,2,0,0,132240,36
67,13502,302,2,0,0,54008,36
56,21718,301,2,0,0,108590,36
28,11695,325,3,0,0,58475,36
30,16222,326,0,0,0,81110,36
60,11100,314,0,0,0,44400,36
28,11894,324,1,0,0,59470,36
27,17149,368,3,0,0,85745,36
36,26205,324,1,0,0,131025,36
70,70161,361,2,1,0,280644,36
68,83011,341,0,1,0,332044,36
43,67892,332,2,1,0,271568,36
37,75230,325,0,1,0,300920,36
45,83161,330,2,1,0,415805,36
51,150202,387,0,1,0,605014,36
60,70111,340,1,1,0,210333,36
55,106863,369,3,1,0,614245,36
34,61377,356,3,1,0,306885,36
33,53304,316,1,1,0,266520,36
34,51551,377,3,1,0,257755,36
59,122139,391,2,1,0,488556,36
69,70446,384,0,1,0,211338,36
53,117922,349,3,1,0,594361,36
64,76153,391,3,1,0,228459,36
62,70486,304,1,1,0,211458,36
30,37506,359,2,1,0,150024,36
48,149273,346,3,1,0,678518,36
67,87557,380,3,1,0,350228,36
40,70850,350,2,1,0,283400,36
62,91684,341,2,1,0,366736,36
34,55797,372,2,1,0,223188,36
37,67610,323,2,1,0,270440,36
60,97121,361,0,1,0,388484,36
25,28897,307,3,1,0,144485,36
38,80795,326,3,1,0,403975,36
54,147303,377,1,1,0,760231,36
36,83494,325,2,1,0,333976,36
70,73650,371,1,1,0,294600,36
62,70402,314,1,1,0,211206,36
35,58023,323,3,1,0,290115,36
60,94950,344,0,1,0,379800,36
63,91366,357,0,1,0,274098,36
48,139884,376,0,1,0,699815,36
55,158799,335,0,1,0,516507,36
62,99880,324,0,1,0,399520,36
65,97183,350,1,1,0,291549,36
61,72346,400,0,1,0,289384,36
57,111794,343,0,1,0,447176,36
44,69810,322,3,1,0,349050,36
57,133705,366,3,1,0,534820,36
68,70760,370,2,1,0,212280,36
63,86465,365,2,1,0,345860,36
50,133794,327,0,1,0,683514,36
44,79557,335,1,1,0,318228,36
54,112797,372,1,1,0,614198,36
63,87181,334,0,1,0,348724,36
52,134726,395,0,1,0,663338,36
45,82846,335,2,1,0,331384,36
25,20136,303,0,1,0,100680,36
43,69244,354,1,1,0,346220,36
31,55177,304,2,1,0,220708,36
33,61791,307,0,1,0,247164,36
33,61860,324,2,1,0,247440,36
54,114059,398,2,1,0,725626,36
48,164168,356,3,1,0,507980,36
60,94212,349,1,1,0,282636,36
69,77333,363,3,1,0,309332,36
66,83437,330,3,1,0,250311,36
32,47285,392,0,1,0,236425,36
30,39698,326,2,1,0,158792,36
62,87428,304,2,1,0,262284,36
45,73696,393,2,1,0,294784,36
40,71358,353,1,1,0,285432,36
45,75465,379,0,1,0,377325,36
46,145403,322,3,1,0,770726,36
66,94116,322,3,1,0,282348,36
40,69438,310,1,1,0,277752,36
43,82673,300,2,1,0,413365,36
58,132563,375,1,1,0,397689,36
34,56794,393,2,1,0,227176,36
40,69604,398,1,1,0,348020,36
49,111533,316,3,1,0,616338,36
50,122434,316,1,1,0,551998,36
56,128415,394,1,1,0,385245,36
60,87158,372,1,1,0,348632,36
57,107588,306,2,1,0,322764,36
63,78918,386,0,1,0,315672,36
56,125331,375,1,1,0,501324,36
34,50776,324,3,1,0,253880,36
51,126894,392,0,1,0,527195,36
54,166711,305,1,1,0,652996,36
56,138117,399,1,1,0,414351,36
39,81920,342,3,1,0,327680,36
55,114623,396,2,1,0,630041,36
32,56387,310,2,1,0,281935,36
41,79453,394,3,1,0,397265,36
57,110663,385,3,1,0,442652,36
34,58804,400,0,1,0,294020,36
57,109853,347,3,1,0,329559,36
69,76656,330,0,1,0,229968,36
68,85958,371,2,1,0,343832,36
56,100297,335,2,1,0,300891,36
29,35971,340,1,1,0,143884,36
70,88095,332,0,1,0,264285,36
39,66622,385,3,1,0,333110,36
55,105383,314,2,1,0,553019,36
61,71178,352,2,1,0,284712,36
35,60589,341,1,1,0,242356,36
48,106687,303,1,1,0,718621,36
60,84117,372,1,1,0,252351,36
39,77871,360,1,1,0,389355,36
56,138155,372,1,1,0,552620,36
34,58462,358,1,1,0,233848,36
25,21593,369,3,1,0,107965,36
30,37348,391,1,1,0,186740,36
55,149315,389,2,1,0,722591,36
32,60974,384,1,1,0,304870,36
62,77718,300,3,1,0,233154,36
27,26909,367,1,1,0,134545,36
59,139111,350,2,1,0,417333,36
46,173402,335,0,1,0,706888,36
59,131316,390,0,1,0,525264,36
35,46823,369,3,1,0,234115,36
60,93617,364,0,1,0,374468,36
52,106869,377,2,1,0,720747,36
58,119403,362,0,1,0,358209,36
41,84266,371,3,1,0,337064,36
28,22903,301,1,1,0,91612,36
35,50509,302,1,1,0,252545,36
58,132951,370,2,1,0,398853,36
35,47652,384,1,1,0,238260,36
25,24596,329,3,1,0,122980,36
35,60375,337,0,1,0,241500,36
70,74748,395,1,1,0,224244,36
63,88777,369,2,1,0,266331,36
66,70197,395,1,1,0,280788,36
68,99144,360,2,1,0,396576,36
59,126333,343,3,1,0,505332,36
67,86978,397,0,1,0,347912,36
66,84162,322,0,1,0,336648,36
57,112370,321,1,1,0,449480,36
57,134974,360,3,1,0,404922,36
45,81639,367,3,1,0,326556,36
68,96613,364,2,1,0,386452,36
58,139398,353,1,1,0,418194,36
54,144030,388,1,1,0,534911,36
46,153113,337,2,1,0,519092,36
28,21250,355,3,1,0,85000,36
58,124383,346,2,1,0,497532,36
63,89110,379,1,1,0,356440,36
50,105313,373,3,1,0,704809,36
54,126467,343,2,1,0,739660,36
37,68853,346,0,1,0,344265,36
