age,income,credit_score,existing_loans,existing_loan_emi,employed,default,loan_amount,loan_tenure_months,emi_to_income_ratio,loan_to_income_ratio,employment_type
29,35786,743,1,5074,1,1,215000,36,0.14,6.01,Salaried
56,20399,659,2,6292,0,1,100000,30,0.31,4.9,Gig Worker
38,65026,738,1,10688,1,0,520000,24,0.16,8.0,Salaried
46,165837,729,4,82918,1,0,995000,18,0.5,6.0,Entrepreneur
35,62954,535,3,27524,1,0,378000,36,0.44,6.0,Salaried
25,28401,651,0,0,1,0,199000,30,0.0,7.01,Salaried
45,66129,718,3,30638,1,0,397000,24,0.46,6.0,Entrepreneur
25,11332,519,1,1572,0,0,41000,24,0.14,3.62,Gig Worker
41,65456,692,2,21163,1,0,393000,24,0.32,6.0,Salaried
25,31577,780,1,4739,1,0,221000,12,0.15,7.0,Salaried
65,74193,804,4,37096,1,0,445000,36,0.5,6.0,Self-Employed
52,151690,637,0,0,1,0,758000,18,0.0,5.0,Salaried
43,66581,809,2,20317,1,0,466000,30,0.31,7.0,Self-Employed
57,103724,796,1,15947,1,0,830000,12,0.15,8.0,Salaried
31,53837,528,1,7384,1,0,323000,24,0.14,6.0,Self-Employed
48,113837,709,1,17699,1,0,911000,36,0.16,8.0,Salaried
44,69126,718,0,0,1,1,553000,24,0.0,8.0,Entrepreneur
45,68870,821,3,29392,1,0,482000,18,0.43,7.0,Salaried
57,105051,722,1,16432,1,0,840000,12,0.16,8.0,Entrepreneur
50,152941,811,2,48842,1,0,918000,12,0.32,6.0,Salaried
45,80664,637,2,25670,1,0,403000,30,0.32,5.0,Government
25,12408,572,2,3761,0,1,55000,24,0.3,4.43,Gig Worker
30,39773,648,1,5990,1,0,278000,12,0.15,6.99,Self-Employed
40,80296,826,1,11184,1,0,562000,36,0.14,7.0,Salaried
43,68412,774,3,32481,1,0,479000,36,0.47,7.0,Salaried
28,30111,885,2,8620,1,0,241000,18,0.29,8.0,Salaried
70,90492,584,4,45246,1,0,362000,12,0.5,4.0,Entrepreneur
60,97423,783,3,41949,1,0,487000,12,0.43,5.0,Entrepreneur
49,29273,760,0,0,0,0,87000,12,0.0,2.97,Gig Worker
42,76014,677,1,10567,1,0,456000,12,0.14,6.0,Self-Employed
39,68535,762,3,31640,1,0,411000,18,0.46,6.0,Self-Employed
30,36595,711,2,10000,1,0,256000,18,0.27,7.0,Salaried
42,69565,736,1,10954,1,0,557000,12,0.16,8.01,Salaried
45,69335,754,5,34668,1,0,485000,36,0.5,7.0,Salaried
27,13564,778,1,1831,0,0,73000,24,0.13,5.38,Gig Worker
46,116996,706,4,58498,1,0,819000,24,0.5,7.0,Salaried
40,69429,842,3,28412,1,0,486000,24,0.41,7.0,Self-Employed
25,26362,682,3,11332,1,0,158000,24,0.43,5.99,Salaried
31,54862,850,2,17140,1,0,384000,24,0.31,7.0,Self-Employed
37,69837,609,4,34918,1,1,349000,12,0.5,5.0,Self-Employed
64,73074,621,5,36537,1,0,365000,12,0.5,4.99,Entrepreneur
48,28970,625,0,0,0,0,114000,36,0.0,3.94,Gig Worker
25,29989,776,1,4052,1,0,240000,18,0.14,8.0,Salaried
47,29958,635,1,4266,0,0,123000,24,0.14,4.11,Gig Worker
25,24127,819,3,11380,1,0,145000,24,0.47,6.01,Salaried
54,29739,657,1,4297,0,0,122000,30,0.14,4.1,Gig Worker
36,27710,731,3,11477,0,0,62000,24,0.41,2.24,Gig Worker
40,68248,751,1,9951,1,0,478000,18,0.15,7.0,Salaried
57,115788,618,3,49712,1,0,811000,36,0.43,7.0,Government
26,11069,588,3,5322,0,1,85000,30,0.48,7.68,Gig Worker
25,28699,722,2,8288,1,0,230000,36,0.29,8.01,Salaried
34,60460,677,1,9593,1,0,423000,30,0.16,7.0,Salaried
54,146373,739,0,0,1,0,1025000,12,0.0,7.0,Salaried
25,34718,592,1,5616,1,0,208000,30,0.16,5.99,Self-Employed
25,27459,671,1,4064,1,0,137000,24,0.15,4.99,Salaried
36,67386,685,5,33693,1,0,337000,36,0.5,5.0,Self-Employed
48,106554,505,2,31182,1,1,639000,18,0.29,6.0,Entrepreneur
56,134206,779,1,21999,1,0,939000,30,0.16,7.0,Salaried
36,70684,639,2,19463,1,0,353000,30,0.28,4.99,Entrepreneur
37,26234,819,4,13117,0,0,79000,30,0.5,3.01,Gig Worker
55,167588,644,4,83794,1,0,838000,18,0.5,5.0,Salaried
25,30925,658,0,0,1,0,216000,36,0.0,6.98,Salaried
37,84487,600,0,0,1,0,422000,12,0.0,4.99,Salaried
44,74070,791,2,21722,1,0,518000,24,0.29,6.99,Self-Employed
47,29327,736,2,9032,0,0,97000,36,0.31,3.31,Gig Worker
35,53233,812,2,16621,1,0,426000,12,0.31,8.0,Salaried
42,66111,683,0,0,1,0,331000,24,0.0,5.01,Self-Employed
25,25615,696,2,6923,1,0,179000,36,0.27,6.99,Salaried
34,17400,565,2,4872,0,1,82000,30,0.28,4.71,Gig Worker
47,112421,650,2,35163,1,0,562000,36,0.31,5.0,Salaried
30,36333,713,1,5631,1,0,254000,18,0.15,6.99,Salaried
42,84178,730,1,13804,1,0,505000,12,0.16,6.0,Entrepreneur
47,112364,845,3,53204,1,0,674000,18,0.47,6.0,Self-Employed
37,72752,551,1,11897,1,0,364000,30,0.16,5.0,Salaried
44,68821,718,3,32224,1,1,551000,36,0.47,8.01,Salaried
30,37999,669,2,10939,1,0,266000,24,0.29,7.0,Self-Employed
39,82907,706,3,34364,1,0,663000,30,0.41,8.0,Government
49,179709,708,1,28476,1,0,1438000,30,0.16,8.0,Government
43,66434,684,1,10252,1,1,465000,24,0.15,7.0,Entrepreneur
34,48571,609,2,13255,1,0,340000,12,0.27,7.0,Salaried
44,69895,594,1,10191,1,0,489000,24,0.15,7.0,Salaried
50,140128,678,1,22940,1,0,981000,30,0.16,7.0,Salaried
25,15691,586,3,7062,0,1,70000,12,0.45,4.46,Gig Worker
55,115361,690,2,34143,1,0,808000,30,0.3,7.0,Salaried
37,67773,679,2,20160,1,0,474000,30,0.3,6.99,Salaried
47,153655,503,1,21706,1,0,922000,36,0.14,6.0,Government
56,20165,854,5,10082,0,0,94000,12,0.5,4.66,Gig Worker
25,25131,706,1,3671,1,0,176000,36,0.15,7.0,Salaried
33,49351,505,1,6740,1,0,247000,30,0.14,5.0,Self-Employed
38,65876,719,5,32938,1,0,461000,12,0.5,7.0,Self-Employed
32,55883,683,0,0,1,0,391000,24,0.0,7.0,Self-Employed
62,99832,594,5,49916,1,1,399000,18,0.5,4.0,Self-Employed
31,54101,724,0,0,1,0,433000,30,0.0,8.0,Salaried
35,59909,624,1,9565,1,0,359000,24,0.16,5.99,Salaried
44,68816,715,3,33137,1,0,482000,18,0.48,7.0,Salaried
27,31080,643,1,4393,1,0,155000,18,0.14,4.99,Salaried
37,67698,627,2,20949,1,0,406000,24,0.31,6.0,Salaried
45,78381,698,3,35076,1,0,549000,12,0.45,7.0,Salaried
38,27605,570,1,4456,0,0,69000,18,0.16,2.5,Gig Worker
40,69152,693,2,19566,1,0,346000,36,0.28,5.0,Entrepreneur
35,45328,752,1,7041,1,0,317000,36,0.16,6.99,Entrepreneur
25,22174,801,4,11087,1,0,155000,36,0.5,6.99,Salaried
45,65183,787,4,32592,1,0,456000,36,0.5,7.0,Salaried
63,95862,808,2,26668,1,0,575000,30,0.28,6.0,Self-Employed
42,79038,663,1,12215,1,0,395000,24,0.15,5.0,Salaried
44,27584,618,2,8670,0,0,95000,36,0.31,3.44,Gig Worker
50,102075,765,1,14747,1,0,817000,18,0.14,8.0,Government
26,23573,658,2,7277,1,1,165000,18,0.31,7.0,Self-Employed
62,70376,700,0,0,1,0,352000,36,0.0,5.0,Self-Employed
44,66290,759,5,33145,1,0,530000,18,0.5,8.0,Entrepreneur
61,90155,861,0,0,1,0,451000,12,0.0,5.0,Self-Employed
33,50174,742,5,25087,1,0,351000,30,0.5,7.0,Entrepreneur
63,71943,716,1,10142,1,0,360000,18,0.14,5.0,Entrepreneur
51,29924,610,1,4839,0,0,90000,24,0.16,3.01,Gig Worker
48,159870,793,2,45922,1,0,1119000,24,0.29,7.0,Government
44,84641,732,4,42320,1,0,592000,18,0.5,6.99,Entrepreneur
39,26193,672,0,0,0,0,118000,30,0.0,4.51,Gig Worker
56,126136,663,1,17248,1,0,883000,18,0.14,7.0,Entrepreneur
43,66035,667,1,9136,1,0,330000,12,0.14,5.0,Entrepreneur
25,26047,703,2,7839,1,1,156000,18,0.3,5.99,Self-Employed
28,32858,583,2,9399,1,1,197000,12,0.29,6.0,Salaried
39,73087,797,4,36544,1,0,512000,30,0.5,7.01,Salaried
45,67238,782,0,0,1,0,538000,24,0.0,8.0,Salaried
41,26695,686,1,3616,0,0,102000,30,0.14,3.82,Gig Worker
56,110237,667,3,48407,1,0,551000,12,0.44,5.0,Salaried
25,30571,698,1,4436,1,0,153000,36,0.15,5.0,Salaried
43,84728,711,2,22975,1,0,508000,18,0.27,6.0,Entrepreneur
25,27358,675,2,7591,1,0,164000,18,0.28,5.99,Salaried
51,108628,779,1,16013,1,0,869000,36,0.15,8.0,Government
40,69265,586,3,31125,1,0,346000,12,0.45,5.0,Salaried
47,160870,643,1,23669,1,0,965000,12,0.15,6.0,Government
31,49826,762,1,7520,1,0,349000,12,0.15,7.0,Self-Employed
57,106183,725,1,16230,1,0,637000,24,0.15,6.0,Salaried
54,117162,645,1,15852,1,1,820000,24,0.14,7.0,Government
49,108355,732,4,54178,1,0,758000,30,0.5,7.0,Government
40,70814,636,1,11607,1,0,425000,12,0.16,6.0,Salaried
48,107184,675,3,48416,1,0,643000,12,0.45,6.0,Salaried
33,57650,783,3,26864,1,0,404000,18,0.47,7.01,Salaried
52,177874,774,1,25677,1,0,1245000,30,0.14,7.0,Salaried
61,89476,723,3,42471,1,0,447000,18,0.47,5.0,Self-Employed
54,145558,615,1,23025,1,0,1019000,30,0.16,7.0,Government
33,57012,669,4,28506,1,0,342000,18,0.5,6.0,Salaried
46,174167,707,1,28612,1,0,1045000,12,0.16,6.0,Government
26,29678,816,1,4118,1,0,208000,24,0.14,7.01,Self-Employed
48,158840,557,1,21524,1,1,1112000,12,0.14,7.0,Entrepreneur
47,157337,630,1,24876,1,0,787000,36,0.16,5.0,Salaried
25,27070,790,4,13535,1,0,217000,18,0.5,8.02,Salaried
28,25495,808,4,12748,1,0,153000,36,0.5,6.0,Salaried
38,84283,694,2,24099,1,0,421000,18,0.29,5.0,Entrepreneur
38,67786,823,3,27560,1,0,407000,24,0.41,6.0,Salaried
27,26671,641,0,0,1,0,187000,24,0.0,7.01,Salaried
46,157374,579,2,45261,1,0,1102000,30,0.29,7.0,Government
45,67500,763,1,10678,1,0,540000,24,0.16,8.0,Salaried
39,77516,803,5,38758,1,0,465000,18,0.5,6.0,Self-Employed
32,56420,802,1,8206,1,0,395000,18,0.15,7.0,Salaried
54,114109,630,2,33355,1,0,799000,36,0.29,7.0,Entrepreneur
61,73405,715,0,0,1,0,440000,12,0.0,5.99,Self-Employed
36,26130,767,1,3529,0,0,65000,24,0.14,2.49,Gig Worker
34,45457,724,1,6546,1,0,318000,24,0.14,7.0,Salaried
47,144099,815,1,22248,1,0,1153000,18,0.15,8.0,Entrepreneur
37,67905,667,3,33455,1,1,475000,36,0.49,7.0,Self-Employed
40,78878,694,2,25306,1,0,394000,12,0.32,5.0,Salaried
50,174168,718,3,70908,1,1,1393000,36,0.41,8.0,Self-Employed
25,12599,766,1,2040,0,0,42000,30,0.16,3.33,Gig Worker
57,109561,684,0,0,1,0,767000,30,0.0,7.0,Government
42,68895,774,0,0,1,0,482000,24,0.0,7.0,Self-Employed
37,69745,828,1,11054,1,0,558000,36,0.16,8.0,Self-Employed
40,79074,658,0,0,1,0,474000,18,0.0,5.99,Salaried
41,68334,686,0,0,1,0,342000,36,0.0,5.0,Salaried
25,32835,777,1,5201,1,0,263000,30,0.16,8.01,Self-Employed
59,139912,854,4,69956,1,0,1119000,24,0.5,8.0,Salaried
42,27471,750,3,12110,0,0,96000,18,0.44,3.49,Gig Worker
47,29373,637,4,14686,0,1,123000,18,0.5,4.19,Gig Worker
53,110844,715,2,30365,1,0,776000,24,0.27,7.0,Self-Employed
29,36743,776,3,15636,1,0,220000,36,0.43,5.99,Self-Employed
47,152292,634,1,21686,1,0,1066000,24,0.14,7.0,Salaried
38,27895,613,1,4171,0,0,116000,36,0.15,4.16,Gig Worker
52,155598,672,2,48990,1,0,778000,30,0.31,5.0,Entrepreneur
25,25762,752,2,7688,1,0,180000,36,0.3,6.99,Salaried
40,68132,590,2,18632,1,0,341000,24,0.27,5.0,Salaried
34,18031,644,4,9016,0,1,112000,24,0.5,6.21,Gig Worker
47,117663,721,4,58832,1,0,941000,18,0.5,8.0,Entrepreneur
47,29950,787,4,14975,0,0,146000,30,0.5,4.87,Gig Worker
33,59897,723,0,0,1,0,359000,36,0.0,5.99,Salaried
33,52418,729,2,17271,1,0,419000,36,0.33,7.99,Salaried
40,67968,780,2,20572,1,0,476000,30,0.3,7.0,Salaried
31,55122,827,3,27101,1,0,441000,24,0.49,8.0,Salaried
52,109978,818,2,30193,1,0,880000,24,0.27,8.0,Government
37,68040,536,3,29795,1,0,340000,18,0.44,5.0,Salaried
25,21746,707,4,10873,1,0,152000,24,0.5,6.99,Salaried
37,65630,773,2,18491,1,0,459000,18,0.28,6.99,Salaried
29,39492,835,1,5498,1,0,316000,30,0.14,8.0,Salaried
25,28341,751,1,4355,1,0,170000,36,0.15,6.0,Salaried
27,34540,631,1,5473,1,0,242000,24,0.16,7.01,Salaried
43,81741,641,2,24906,1,0,490000,30,0.3,5.99,Salaried
57,106240,644,4,53120,1,0,744000,36,0.5,7.0,Government
45,69321,724,3,33136,1,0,555000,18,0.48,8.01,Salaried
34,62575,661,3,28924,1,0,375000,30,0.46,5.99,Entrepreneur
47,119754,456,3,52684,1,1,599000,36,0.44,5.0,Salaried
36,67632,605,5,33816,1,0,338000,36,0.5,5.0,Salaried
33,46709,664,1,6670,1,0,327000,36,0.14,7.0,Salaried
28,13600,591,1,1977,0,1,78000,24,0.15,5.74,Gig Worker
25,26714,602,3,13025,1,1,187000,12,0.49,7.0,Salaried
37,65145,864,4,32572,1,0,456000,12,0.5,7.0,Entrepreneur
43,66466,699,2,19820,1,0,465000,30,0.3,7.0,Entrepreneur
40,71729,669,1,11599,1,0,430000,36,0.16,5.99,Salaried
37,71759,753,5,35880,1,0,574000,24,0.5,8.0,Entrepreneur
30,12754,791,1,1746,0,0,107000,30,0.14,8.39,Gig Worker
49,29533,879,3,12352,0,0,114000,18,0.42,3.86,Gig Worker
26,34573,836,2,9351,1,0,207000,30,0.27,5.99,Salaried
51,154617,734,1,23800,1,0,928000,30,0.15,6.0,Government
29,36371,577,2,10797,1,0,218000,30,0.3,5.99,Salaried
32,62923,619,2,17496,1,0,315000,36,0.28,5.01,Salaried
25,30068,667,2,9847,1,0,210000,18,0.33,6.98,Salaried
35,17976,740,0,0,0,0,77000,12,0.0,4.28,Gig Worker
53,29638,707,2,8944,0,0,90000,30,0.3,3.04,Gig Worker
48,157011,582,1,22336,1,0,942000,12,0.14,6.0,Salaried
53,29755,567,2,8928,0,1,106000,24,0.3,3.56,Gig Worker
48,161942,720,2,50328,1,0,972000,18,0.31,6.0,Salaried
28,16878,709,0,0,0,0,68000,24,0.0,4.03,Gig Worker
38,26630,683,1,3656,0,0,72000,18,0.14,2.7,Gig Worker
32,49711,738,1,7121,1,0,398000,12,0.14,8.01,Salaried
57,136218,799,1,21687,1,0,817000,36,0.16,6.0,Government
27,23458,724,1,3490,1,0,164000,18,0.15,6.99,Self-Employed
52,114845,624,1,17387,1,0,574000,18,0.15,5.0,Salaried
52,168856,853,3,74964,1,0,1182000,18,0.44,7.0,Entrepreneur
63,74926,685,2,20427,1,0,300000,24,0.27,4.0,Entrepreneur
37,72451,703,2,20282,1,0,435000,18,0.28,6.0,Entrepreneur
50,101039,647,2,29982,1,0,505000,30,0.3,5.0,Salaried
69,13421,614,1,1896,0,0,68000,12,0.14,5.07,Retired
34,55549,620,1,7582,1,0,333000,24,0.14,5.99,Salaried
25,29655,602,0,0,1,0,178000,30,0.0,6.0,Salaried
25,23130,459,4,11565,1,1,116000,36,0.5,5.02,Self-Employed
50,145240,687,4,72620,1,0,1017000,30,0.5,7.0,Salaried
25,27795,788,1,4414,1,0,222000,12,0.16,7.99,Salaried
37,69197,621,1,11114,1,0,484000,18,0.16,6.99,Salaried
47,160656,900,2,45710,1,0,1285000,24,0.28,8.0,Salaried
44,72268,810,1,11839,1,0,434000,12,0.16,6.01,Salaried
47,106677,698,1,15032,1,0,640000,24,0.14,6.0,Salaried
44,26963,611,2,8819,0,1,101000,12,0.33,3.75,Gig Worker
57,20847,572,2,6873,0,1,80000,36,0.33,3.84,Gig Worker
30,35855,690,1,5606,1,0,215000,12,0.16,6.0,Salaried
33,58617,705,2,19277,1,0,352000,24,0.33,6.01,Salaried
32,50591,683,3,23083,1,0,304000,18,0.46,6.01,Salaried
51,108755,785,3,46586,1,0,870000,36,0.43,8.0,Government
52,114021,819,5,57010,1,0,798000,12,0.5,7.0,Entrepreneur
47,107625,737,1,16446,1,0,646000,30,0.15,6.0,Salaried
56,109607,742,4,54804,1,0,877000,12,0.5,8.0,Self-Employed
27,25750,674,2,7914,1,0,129000,36,0.31,5.01,Self-Employed
62,74786,699,2,24595,1,0,374000,24,0.33,5.0,Self-Employed
60,14111,732,0,0,0,0,80000,24,0.0,5.67,Retired
50,162733,674,2,45794,1,0,1139000,36,0.28,7.0,Salaried
63,74163,752,3,35326,1,0,445000,24,0.48,6.0,Entrepreneur
25,31356,615,1,5087,1,0,188000,36,0.16,6.0,Salaried
35,20539,641,0,0,0,0,83000,18,0.0,4.04,Gig Worker
33,52846,616,1,8630,1,0,370000,18,0.16,7.0,Salaried
50,142473,646,0,0,1,0,712000,12,0.0,5.0,Entrepreneur
29,33173,677,0,0,1,1,232000,12,0.0,6.99,Self-Employed
51,177458,782,0,0,1,0,1242000,18,0.0,7.0,Self-Employed
58,122469,703,2,40122,1,0,735000,12,0.33,6.0,Salaried
50,100166,597,2,30179,1,1,601000,18,0.3,6.0,Entrepreneur
45,66059,587,0,0,1,0,330000,24,0.0,5.0,Self-Employed
30,36483,666,0,0,1,0,182000,24,0.0,4.99,Salaried
31,60059,766,3,29607,1,0,360000,30,0.49,5.99,Salaried
56,106306,812,3,50300,1,0,850000,12,0.47,8.0,Government
51,113034,572,2,31616,1,0,678000,36,0.28,6.0,Salaried
41,68894,729,1,10286,1,0,551000,24,0.15,8.0,Salaried
36,73119,667,3,34340,1,0,512000,18,0.47,7.0,Salaried
25,11354,674,3,4851,0,1,64000,12,0.43,5.64,Gig Worker
29,39647,614,0,0,1,0,198000,36,0.0,4.99,Self-Employed
64,84275,682,3,38990,1,0,337000,30,0.46,4.0,Entrepreneur
26,22241,611,2,6895,1,0,133000,12,0.31,5.98,Salaried
44,69969,678,3,29362,1,0,350000,36,0.42,5.0,Entrepreneur
54,29516,791,1,4485,0,0,118000,18,0.15,4.0,Gig Worker
26,34615,750,1,5474,1,0,277000,30,0.16,8.0,Self-Employed
44,68792,853,2,20633,1,0,550000,24,0.3,8.0,Salaried
53,153512,742,4,76756,1,0,1228000,18,0.5,8.0,Entrepreneur
42,68583,713,1,9277,1,0,480000,36,0.14,7.0,Salaried
70,73591,744,0,0,1,0,442000,24,0.0,6.01,Self-Employed
25,25944,637,2,7561,1,0,130000,24,0.29,5.01,Salaried
54,161670,533,2,52635,1,0,970000,36,0.33,6.0,Salaried
39,68596,763,3,29193,1,0,549000,18,0.43,8.0,Salaried
51,116488,556,4,58244,1,1,815000,12,0.5,7.0,Entrepreneur
47,108286,789,2,30680,1,0,758000,30,0.28,7.0,Salaried
33,50127,760,1,7251,1,0,301000,12,0.14,6.0,Salaried
44,73876,632,3,35558,1,0,517000,24,0.48,7.0,Salaried
25,21579,665,2,6770,1,1,129000,18,0.31,5.98,Self-Employed
49,175529,699,1,24199,1,0,1229000,18,0.14,7.0,Salaried
45,69044,626,3,30627,1,0,483000,30,0.44,7.0,Salaried
49,119725,743,0,0,1,0,838000,18,0.0,7.0,Salaried
54,164712,750,3,67141,1,0,1153000,18,0.41,7.0,Entrepreneur
46,106683,584,4,53342,1,1,640000,24,0.5,6.0,Entrepreneur
43,65132,634,4,32566,1,0,326000,12,0.5,5.01,Self-Employed
31,55072,697,2,15261,1,0,386000,18,0.28,7.01,Salaried
33,53157,791,5,26578,1,0,319000,24,0.5,6.0,Salaried
56,107399,752,0,0,1,0,752000,18,0.0,7.0,Salaried
59,115806,513,4,57903,1,1,695000,12,0.5,6.0,Salaried
39,68417,676,1,11124,1,0,411000,12,0.16,6.01,Self-Employed
42,71439,737,1,11773,1,0,429000,18,0.16,6.01,Salaried
31,48496,636,0,0,1,0,242000,12,0.0,4.99,Salaried
56,102539,629,1,13981,1,0,615000,12,0.14,6.0,Salaried
49,152646,640,1,24092,1,0,916000,30,0.16,6.0,Government
65,97567,675,3,42779,1,0,390000,12,0.44,4.0,Entrepreneur
31,50487,621,3,22230,1,0,303000,12,0.44,6.0,Salaried
37,65272,752,3,30866,1,0,522000,18,0.47,8.0,Entrepreneur
44,67417,631,0,0,1,0,472000,24,0.0,7.0,Salaried
49,152747,617,2,49659,1,0,1069000,24,0.33,7.0,Salaried
39,68210,668,0,0,1,0,341000,18,0.0,5.0,Salaried
31,45830,818,2,14989,1,0,275000,12,0.33,6.0,Salaried
52,29231,742,1,4452,0,0,107000,24,0.15,3.66,Gig Worker
50,153839,747,1,22416,1,0,1231000,12,0.15,8.0,Salaried
31,58573,722,2,18582,1,0,410000,24,0.32,7.0,Self-Employed
58,106740,624,3,45641,1,0,534000,36,0.43,5.0,Entrepreneur
56,102090,648,3,46529,1,0,510000,12,0.46,5.0,Entrepreneur
43,27676,635,3,12102,0,1,103000,12,0.44,3.72,Gig Worker
42,68459,787,2,21181,1,0,411000,36,0.31,6.0,Salaried
48,114334,723,4,57167,1,0,800000,36,0.5,7.0,Entrepreneur
31,19441,566,3,8209,0,1,93000,24,0.42,4.78,Gig Worker
42,67810,816,4,33905,1,0,542000,24,0.5,7.99,Salaried
25,24587,673,3,10183,1,0,123000,30,0.41,5.0,Salaried
52,104790,752,4,52395,1,0,629000,18,0.5,6.0,Salaried
25,16468,784,3,6997,0,0,64000,36,0.42,3.89,Gig Worker
60,12210,495,2,3325,0,1,58000,18,0.27,4.75,Retired
38,73126,736,2,19902,1,0,585000,36,0.27,8.0,Salaried
39,68564,679,2,19233,1,0,480000,12,0.28,7.0,Salaried
34,56256,506,4,28128,1,1,281000,12,0.5,5.0,Self-Employed
38,68687,609,0,0,1,0,343000,18,0.0,4.99,Salaried
59,108234,663,3,46586,1,1,649000,12,0.43,6.0,Self-Employed
25,21515,767,3,10554,1,0,151000,30,0.49,7.02,Salaried
57,101984,685,1,15547,1,0,714000,18,0.15,7.0,Government
46,156883,711,5,78442,1,0,941000,30,0.5,6.0,Government
27,22552,671,1,3437,1,0,158000,12,0.15,7.01,Salaried
29,37607,787,1,5660,1,0,301000,18,0.15,8.0,Salaried
62,9288,741,3,4396,0,1,98000,36,0.47,10.55,Retired
30,38792,713,3,16697,1,0,310000,24,0.43,7.99,Salaried
28,33127,608,5,16564,1,1,199000,30,0.5,6.01,Self-Employed
55,147500,709,2,47738,1,0,1032000,12,0.32,7.0,Salaried
46,100557,900,3,49291,1,0,603000,36,0.49,6.0,Salaried
30,37996,763,2,12294,1,1,304000,18,0.32,8.0,Self-Employed
44,68641,640,3,30391,1,1,480000,18,0.44,6.99,Entrepreneur
29,34403,848,3,16349,1,0,206000,30,0.48,5.99,Salaried
55,117638,637,4,58819,1,0,588000,18,0.5,5.0,Entrepreneur
54,110334,757,2,33084,1,0,662000,30,0.3,6.0,Government
48,110432,696,2,31173,1,0,663000,24,0.28,6.0,Government
46,110734,714,5,55367,1,0,886000,24,0.5,8.0,Government
63,84705,717,3,35725,1,0,508000,36,0.42,6.0,Entrepreneur
41,66638,680,1,9659,1,0,466000,12,0.14,6.99,Salaried
27,14635,668,2,4702,0,1,54000,18,0.32,3.69,Gig Worker
47,163168,594,1,23041,1,1,1142000,12,0.14,7.0,Entrepreneur
67,80512,609,2,22082,1,0,403000,36,0.27,5.01,Entrepreneur
29,35236,726,3,14489,1,0,247000,36,0.41,7.01,Salaried
37,67560,645,1,11027,1,0,473000,18,0.16,7.0,Entrepreneur
46,111921,627,0,0,1,0,783000,18,0.0,7.0,Government
41,71183,900,3,32077,1,0,569000,12,0.45,7.99,Salaried
30,34779,899,2,10245,1,0,278000,12,0.29,7.99,Self-Employed
55,171856,746,3,82144,1,0,1031000,24,0.48,6.0,Entrepreneur
69,74993,757,0,0,1,0,375000,18,0.0,5.0,Self-Employed
44,69511,635,2,22254,1,0,417000,30,0.32,6.0,Salaried
31,54779,605,0,0,1,0,329000,12,0.0,6.01,Salaried
25,24087,672,1,3492,1,0,169000,36,0.14,7.02,Salaried
45,65666,700,2,20463,1,0,525000,24,0.31,8.0,Salaried
55,172594,757,2,54586,1,0,1036000,36,0.32,6.0,Entrepreneur
47,109311,553,2,33808,1,0,656000,24,0.31,6.0,Government
41,67712,871,0,0,1,0,542000,24,0.0,8.0,Salaried
34,50552,719,3,21163,1,0,404000,18,0.42,7.99,Self-Employed
28,12227,575,5,6114,0,1,64000,18,0.5,5.23,Gig Worker
52,102983,712,1,15568,1,0,618000,30,0.15,6.0,Salaried
52,28844,627,2,8277,0,1,122000,18,0.29,4.23,Gig Worker
25,34930,622,3,15483,1,0,175000,36,0.44,5.01,Salaried
61,71496,615,3,29198,1,0,357000,18,0.41,4.99,Entrepreneur
48,174838,679,2,48548,1,0,874000,30,0.28,5.0,Salaried
58,100772,868,1,15919,1,0,705000,30,0.16,7.0,Self-Employed
25,26526,707,3,10743,1,0,159000,18,0.4,5.99,Salaried
25,33660,755,1,4965,1,0,202000,36,0.15,6.0,Salaried
40,69455,775,4,34728,1,0,486000,24,0.5,7.0,Salaried
48,105205,688,0,0,1,0,631000,30,0.0,6.0,Salaried
63,71697,607,1,9797,1,0,287000,18,0.14,4.0,Entrepreneur
50,100322,572,0,0,1,0,702000,30,0.0,7.0,Government
39,69149,669,2,22707,1,0,484000,24,0.33,7.0,Salaried
29,14778,791,2,4191,0,0,46000,30,0.28,3.11,Gig Worker
56,110080,774,5,55040,1,0,660000,24,0.5,6.0,Salaried
30,38637,720,2,11137,1,0,270000,24,0.29,6.99,Salaried
61,83489,731,4,41744,1,0,417000,12,0.5,4.99,Entrepreneur
38,66642,689,3,26999,1,0,466000,12,0.41,6.99,Entrepreneur
61,74510,661,0,0,1,0,373000,30,0.0,5.01,Self-Employed
50,116020,640,3,54604,1,0,580000,18,0.47,5.0,Government
40,66993,582,1,10987,1,1,469000,12,0.16,7.0,Self-Employed
35,52369,843,0,0,1,0,419000,12,0.0,8.0,Self-Employed
37,66035,713,2,18718,1,0,462000,36,0.28,7.0,Entrepreneur
47,109214,664,2,33833,1,0,546000,12,0.31,5.0,Entrepreneur
42,66724,845,5,33362,1,0,400000,30,0.5,5.99,Salaried
34,22854,860,1,3667,0,0,61000,30,0.16,2.67,Gig Worker
40,67129,900,1,9914,1,0,403000,30,0.15,6.0,Salaried
42,74217,680,4,37108,1,0,445000,24,0.5,6.0,Salaried
25,11933,708,4,5966,0,1,78000,24,0.5,6.54,Gig Worker
47,153343,752,1,23980,1,0,1227000,30,0.16,8.0,Self-Employed
30,36811,832,1,5871,1,0,294000,36,0.16,7.99,Salaried
28,27314,704,1,3836,1,0,219000,24,0.14,8.02,Salaried
25,14801,621,1,2163,0,0,51000,36,0.15,3.45,Gig Worker
25,34624,639,2,11222,1,0,242000,36,0.32,6.99,Salaried
