age,income,credit_score,existing_loans,existing_loan_emi,employed,default,loan_amount,loan_tenure_months,emi_to_income_ratio,loan_to_income_ratio,employment_type,cibil_risk,dti_risk,age_risk,emp_risk,loan_income_risk,risk_score
42,78121,714,4,39060,1,0,469000,12,0.5,6.0,Entrepreneur,0.31,1.0,0.2,0.4,0.42792792792792794,0.5071891891891892
25,29512,577,0,0,1,0,177000,24,0.0,6.0,Salaried,0.5383333333333333,0.4164972440589139,0.6,0.2,0.42792792792792794,0.4298135002039177
43,69056,781,1,11039,1,0,414000,18,0.16,6.0,Salaried,0.19833333333333333,0.8215313175780043,0.2,0.2,0.42792792792792794,0.38907201858369034
68,73808,758,3,35135,1,0,443000,30,0.48,6.0,Entrepreneur,0.23666666666666666,1.0,0.3,0.4,0.42792792792792794,0.4951891891891892
37,81218,693,2,23429,1,0,569000,18,0.29,7.01,Government,0.345,1.0,0.2,0.1,0.5416666666666666,0.47475
33,60340,655,3,29400,1,0,302000,12,0.49,5.0,Salaried,0.4083333333333333,1.0,0.2,0.2,0.3153153153153153,0.47979729729729736
46,142377,685,4,71188,1,0,997000,18,0.5,7.0,Government,0.35833333333333334,1.0,0.4,0.1,0.5405405405405406,0.4985810810810811
45,79865,619,3,34694,1,0,559000,12,0.43,7.0,Salaried,0.4683333333333333,1.0,0.4,0.2,0.5405405405405406,0.5515810810810811
56,106703,693,5,53352,1,0,640000,24,0.5,6.0,Government,0.345,1.0,0.3,0.1,0.42792792792792794,0.4676891891891892
26,28771,472,0,0,1,1,173000,12,0.0,6.01,Salaried,0.7133333333333334,0.835138777858878,0.6,0.2,0.42905405405405406,0.5871428025728276
50,164518,707,0,0,1,0,1316000,30,0.0,8.0,Salaried,0.32166666666666666,0.44439581754647584,0.4,0.2,0.6531531531531533,0.385571927359592
49,174256,709,3,78504,1,0,1220000,36,0.45,7.0,Salaried,0.31833333333333336,1.0,0.4,0.2,0.5405405405405406,0.5065810810810811
40,77495,767,2,25300,1,0,465000,18,0.33,6.0,Salaried,0.22166666666666668,1.0,0.2,0.2,0.42792792792792794,0.4406891891891892
46,101342,723,3,49036,1,0,811000,18,0.48,8.0,Government,0.295,1.0,0.4,0.1,0.6531531531531533,0.496472972972973
54,28272,778,3,11711,0,0,139000,18,0.41,4.92,Gig Worker,0.20333333333333334,1.0,0.4,0.8,0.3063063063063063,0.556945945945946
52,117350,743,1,17225,1,0,821000,30,0.15,7.0,Entrepreneur,0.26166666666666666,0.6333143966292668,0.4,0.4,0.5405405405405406,0.4379096802383978
28,28612,782,1,4338,1,0,229000,12,0.15,8.0,Salaried,0.19666666666666666,1.0,0.6,0.2,0.6531531531531533,0.5069729729729731
51,29902,900,1,4488,0,0,126000,30,0.15,4.21,Gig Worker,0.0,0.4842485452478095,0.4,0.8,0.22635135135135134,0.35501483901465514
41,67631,733,4,33816,1,0,541000,24,0.5,8.0,Entrepreneur,0.2783333333333333,1.0,0.2,0.4,0.6531531531531533,0.531472972972973
42,74564,714,1,11987,1,0,447000,30,0.16,5.99,Salaried,0.31,0.6009826010764802,0.2,0.2,0.42680180180180183,0.36726592053939033
42,78450,794,5,39225,1,0,549000,12,0.5,7.0,Salaried,0.17666666666666667,1.0,0.2,0.2,0.5405405405405406,0.44408108108108113
40,69995,662,4,34998,1,0,350000,36,0.5,5.0,Self-Employed,0.39666666666666667,1.0,0.2,0.5,0.3153153153153153,0.5362972972972974
56,120350,690,1,19348,1,0,602000,24,0.16,5.0,Self-Employed,0.35,0.6153072058348336,0.3,0.5,0.3153153153153153,0.4361240987560058
40,69059,733,2,21747,1,0,552000,12,0.31,7.99,Entrepreneur,0.2783333333333333,1.0,0.2,0.4,0.6520270270270271,0.5313040540540541
28,32204,705,1,4772,1,0,225000,18,0.15,6.99,Salaried,0.325,0.8938848176209995,0.6,0.2,0.5394144144144145,0.5018833665674121
37,26297,705,1,4032,0,0,65000,12,0.15,2.47,Gig Worker,0.325,0.5988431295500545,0.2,0.8,0.03040540540540541,0.4317715931983245
44,65143,771,5,32572,1,0,391000,24,0.5,6.0,Self-Employed,0.215,1.0,0.2,0.5,0.42792792792792794,0.49868918918918925
56,108292,564,1,16808,1,0,650000,24,0.16,6.0,Salaried,0.56,0.6755090147215141,0.3,0.2,0.42792792792792794,0.4710664428695678
49,119699,862,1,16803,1,0,958000,30,0.14,8.0,Salaried,0.06333333333333334,0.6785956626389712,0.4,0.2,0.6531531531531533,0.36662188863271583
31,24535,738,0,0,0,0,82000,18,0.0,3.34,Gig Worker,0.27,0.30945965325423247,0.2,0.8,0.12837837837837834,0.3576216700703149
70,13094,667,4,6547,0,1,63000,24,0.5,4.81,Retired,0.3883333333333333,1.0,0.7,0.6,0.2939189189189189,0.6005878378378378
45,75566,830,2,21444,1,0,529000,12,0.28,7.0,Salaried,0.11666666666666667,1.0,0.4,0.2,0.5405405405405406,0.44608108108108113
57,108706,708,0,0,1,0,870000,12,0.0,8.0,Entrepreneur,0.32,1.0,0.3,0.4,0.6531531531531533,0.553972972972973
40,73613,710,2,20395,1,0,589000,24,0.28,8.0,Salaried,0.31666666666666665,1.0,0.2,0.2,0.6531531531531533,0.5029729729729729
48,143881,682,5,71940,1,1,1007000,18,0.5,7.0,Self-Employed,0.36333333333333334,1.0,0.4,0.5,0.5405405405405406,0.5800810810810811
52,142412,817,3,57702,1,0,854000,36,0.41,6.0,Salaried,0.13833333333333334,0.9529185534718776,0.4,0.2,0.42792792792792794,0.4239188275571586
56,20424,699,1,3198,0,0,88000,36,0.16,4.31,Gig Worker,0.335,0.4604423263843554,0.7,0.8,0.23761261261261257,0.4812524734879808
54,103501,655,1,16247,1,0,621000,36,0.16,6.0,Self-Employed,0.4083333333333333,0.5393989752111896,0.4,0.5,0.42792792792792794,0.4615389329919867
52,147405,779,1,22177,1,0,884000,18,0.15,6.0,Government,0.20166666666666666,0.8060345206642822,0.4,0.1,0.42792792792792794,0.38619781935525976
38,65164,794,1,9113,1,0,521000,12,0.14,8.0,Self-Employed,0.17666666666666667,1.0,0.2,0.5,0.6531531531531533,0.520972972972973
35,60243,828,3,24851,1,0,422000,24,0.41,7.0,Salaried,0.12,1.0,0.2,0.2,0.5405405405405406,0.4270810810810811
45,65168,750,4,32584,1,0,391000,18,0.5,6.0,Salaried,0.25,1.0,0.4,0.2,0.42792792792792794,0.4691891891891893
53,107440,791,0,0,1,0,860000,12,0.0,8.0,Government,0.18166666666666667,1.0,0.4,0.1,0.6531531531531533,0.46247297297297296
39,79774,679,2,22332,1,0,399000,36,0.28,5.0,Salaried,0.36833333333333335,0.6981249808486754,0.2,0.2,0.3153153153153153,0.39232854250946614
54,114202,782,3,55408,1,0,914000,12,0.49,8.0,Salaried,0.19666666666666666,1.0,0.4,0.2,0.6531531531531533,0.48697297297297304
59,102924,759,0,0,1,0,823000,18,0.0,8.0,Entrepreneur,0.235,0.7403880893057373,0.3,0.4,0.6531531531531533,0.46356999529940734
31,53060,742,4,26530,1,0,371000,30,0.5,6.99,Self-Employed,0.2633333333333333,1.0,0.2,0.5,0.5394144144144145,0.5299121621621622
31,46124,575,0,0,1,0,323000,24,0.0,7.0,Self-Employed,0.5416666666666666,0.48630985074051597,0.2,0.5,0.5405405405405406,0.48515854376621004
40,69674,668,4,34837,1,0,348000,36,0.5,4.99,Entrepreneur,0.38666666666666666,1.0,0.2,0.4,0.31418918918918926,0.5131283783783784
45,74953,696,2,20711,1,0,525000,36,0.28,7.0,Self-Employed,0.34,0.7848103329938615,0.4,0.5,0.5405405405405406,0.5192836643295465
35,50949,742,5,25474,1,0,408000,12,0.5,8.01,Salaried,0.2633333333333333,1.0,0.2,0.2,0.6542792792792793,0.48714189189189183
58,134296,892,1,20222,1,0,940000,24,0.15,7.0,Salaried,0.013333333333333334,0.7370369267223976,0.3,0.2,0.5405405405405406,0.33934031276168053
47,178233,768,1,27311,1,0,1069000,12,0.15,6.0,Salaried,0.22,1.0,0.4,0.2,0.42792792792792794,0.4601891891891893
42,68081,635,3,29076,1,0,408000,18,0.43,5.99,Salaried,0.44166666666666665,1.0,0.2,0.2,0.42680180180180183,0.5065202702702702
25,21241,661,3,8713,1,0,149000,30,0.41,7.01,Salaried,0.3983333333333333,1.0,0.6,0.2,0.5416666666666666,0.5507500000000001
26,20966,811,0,0,1,0,168000,12,0.0,8.01,Self-Employed,0.14833333333333334,1.0,0.6,0.5,0.6542792792792793,0.5526418918918918
45,68462,658,1,10045,1,0,342000,18,0.15,5.0,Entrepreneur,0.4033333333333333,0.7070832481279153,0.4,0.4,0.3153153153153153,0.4650681093292762
25,24415,781,2,6935,1,0,146000,18,0.28,5.98,Salaried,0.19833333333333333,1.0,0.6,0.2,0.42567567567567577,0.47335135135135137
54,115598,709,2,32734,1,1,809000,30,0.28,7.0,Salaried,0.31833333333333336,0.860751147174788,0.4,0.2,0.5405405405405406,0.4717688678747781
40,77726,686,3,38194,1,0,544000,18,0.49,7.0,Self-Employed,0.3566666666666667,1.0,0.2,0.5,0.5405405405405406,0.5580810810810811
70,86240,659,0,0,1,0,431000,30,0.0,5.0,Self-Employed,0.40166666666666667,0.2776489383632241,0.3,0.5,0.3153153153153153,0.36720953188810335
69,73570,456,1,11292,1,0,294000,18,0.15,4.0,Entrepreneur,0.74,0.6258287647440836,0.3,0.4,0.20270270270270271,0.5188625965914263
39,26340,743,1,3996,0,0,68000,30,0.15,2.58,Gig Worker,0.26166666666666666,0.39627098624820717,0.2,0.8,0.042792792792792786,0.36398666548097075
40,67900,615,1,10013,1,0,407000,36,0.15,5.99,Salaried,0.475,0.5232831506027382,0.2,0.2,0.42680180180180183,0.39734105792095487
53,112343,586,2,33224,1,0,562000,36,0.3,5.0,Self-Employed,0.5233333333333333,0.7244941994770645,0.4,0.5,0.3153153153153153,0.5254208471665635
62,74820,719,2,22630,1,0,374000,30,0.3,5.0,Self-Employed,0.3016666666666667,0.7818022513291157,0.3,0.5,0.3153153153153153,0.4632478601295763
25,32269,782,0,0,1,0,258000,36,0.0,8.0,Salaried,0.19666666666666666,0.37015229614938316,0.6,0.2,0.6531531531531533,0.3495110470103188
25,34697,564,3,16227,1,1,208000,36,0.47,5.99,Self-Employed,0.56,1.0,0.6,0.5,0.42680180180180183,0.6420202702702702
34,46659,780,2,14564,1,0,280000,12,0.31,6.0,Salaried,0.2,1.0,0.2,0.2,0.42792792792792794,0.43418918918918925
48,114440,627,1,16039,1,0,801000,24,0.14,7.0,Government,0.455,0.7196493067691949,0.4,0.1,0.5405405405405406,0.4574934077733799
47,110726,751,2,33219,1,0,775000,36,0.3,7.0,Salaried,0.24833333333333332,0.8240578511788527,0.4,0.2,0.5405405405405406,0.44159554387579425
54,149813,746,1,22076,1,0,1049000,30,0.15,7.0,Salaried,0.25666666666666665,0.6345985402542578,0.4,0.2,0.5405405405405406,0.3967307161446456
27,24040,683,2,7746,1,0,168000,12,0.32,6.99,Salaried,0.3616666666666667,1.0,0.6,0.2,0.5394144144144145,0.5394121621621621
25,24683,702,0,0,1,0,173000,30,0.0,7.01,Salaried,0.33,0.3893818057412434,0.6,0.2,0.5416666666666666,0.37759545143531087
52,114405,668,1,17612,1,0,801000,12,0.15,7.0,Salaried,0.38666666666666666,1.0,0.4,0.2,0.5405405405405406,0.5270810810810811
32,49040,721,2,14808,1,0,343000,24,0.3,6.99,Entrepreneur,0.29833333333333334,0.9889772521297806,0.2,0.4,0.5394144144144145,0.5176564751946073
25,32842,720,0,0,1,0,197000,30,0.0,6.0,Salaried,0.3,0.3332453700884369,0.6,0.2,0.42792792792792794,0.3375005317112984
43,67623,626,2,18726,1,0,338000,12,0.28,5.0,Salaried,0.45666666666666667,1.0,0.2,0.2,0.3153153153153153,0.4942972972972973
51,28936,591,1,4432,0,0,93000,24,0.15,3.21,Gig Worker,0.515,0.4784697262925076,0.4,0.8,0.11373873873873873,0.4911782423839377
40,67821,780,3,28183,1,0,475000,30,0.42,7.0,Salaried,0.2,1.0,0.2,0.2,0.5405405405405406,0.45108108108108114
36,67643,716,1,9816,1,0,474000,36,0.15,7.01,Entrepreneur,0.30666666666666664,0.5662735899419665,0.2,0.4,0.5416666666666666,0.41481839748549165
40,65340,769,2,18202,1,0,392000,30,0.28,6.0,Self-Employed,0.21833333333333332,0.7975886814270653,0.2,0.5,0.42792792792792794,0.44908635954595555
37,83478,646,2,26005,1,0,501000,36,0.31,6.0,Entrepreneur,0.42333333333333334,0.7970496551320241,0.2,0.4,0.42792792792792794,0.49045160297219526
25,30548,634,0,0,1,0,153000,36,0.0,5.01,Salaried,0.44333333333333336,0.23187551830998213,0.6,0.2,0.31644144144144143,0.3384350957937117
33,54702,619,2,15446,1,0,328000,18,0.28,6.0,Salaried,0.4683333333333333,1.0,0.2,0.2,0.42792792792792794,0.5146891891891892
48,114150,685,3,50257,1,0,685000,30,0.44,6.0,Salaried,0.35833333333333334,1.0,0.4,0.2,0.42792792792792794,0.5016891891891893
45,68099,718,2,22046,1,0,545000,12,0.32,8.0,Salaried,0.30333333333333334,1.0,0.4,0.2,0.6531531531531533,0.518972972972973
44,27458,656,2,7750,0,0,94000,12,0.28,3.42,Gig Worker,0.4066666666666667,0.9458890750317656,0.2,0.8,0.13738738738738737,0.5590803768660495
30,34864,825,5,17432,1,0,244000,30,0.5,7.0,Self-Employed,0.125,1.0,0.2,0.5,0.5405405405405406,0.4885810810810811
39,65462,648,1,9661,1,0,327000,36,0.15,5.0,Entrepreneur,0.42,0.47723191401966886,0.2,0.4,0.3153153153153153,0.39260527580221455
25,24013,719,3,9764,1,0,192000,18,0.41,8.0,Salaried,0.3016666666666667,1.0,0.6,0.2,0.6531531531531533,0.5384729729729729
44,66368,629,2,21076,1,1,465000,18,0.32,7.01,Self-Employed,0.45166666666666666,1.0,0.2,0.5,0.5416666666666666,0.58675
59,120822,646,2,33122,1,0,846000,12,0.27,7.0,Salaried,0.42333333333333334,1.0,0.3,0.2,0.5405405405405406,0.5280810810810811
25,13655,693,4,6828,0,1,89000,30,0.5,6.52,Gig Worker,0.345,1.0,0.6,0.8,0.48648648648648646,0.646472972972973
34,62885,633,4,31442,1,0,440000,24,0.5,7.0,Salaried,0.445,1.0,0.2,0.2,0.5405405405405406,0.5245810810810811
45,69828,707,2,21486,1,0,559000,30,0.31,8.01,Salaried,0.32166666666666666,0.9575751210911891,0.4,0.2,0.6542792792792793,0.5140356721646892
57,103481,735,3,48323,1,0,828000,18,0.47,8.0,Entrepreneur,0.275,1.0,0.3,0.4,0.6531531531531533,0.540472972972973
36,70339,787,3,30091,1,0,422000,30,0.43,6.0,Self-Employed,0.18833333333333332,1.0,0.2,0.5,0.42792792792792794,0.49068918918918925
33,47035,613,3,19091,1,0,329000,36,0.41,6.99,Salaried,0.47833333333333333,1.0,0.2,0.2,0.5394144144144145,0.5344121621621621
25,27949,713,2,8759,1,1,224000,24,0.31,8.01,Self-Employed,0.31166666666666665,1.0,0.6,0.5,0.6542792792792793,0.6016418918918918
43,65034,695,0,0,1,0,390000,12,0.0,6.0,Self-Employed,0.3416666666666667,0.8328976637861222,0.2,0.5,0.42792792792792794,0.4949136051357198
66,88778,552,1,13412,1,0,444000,30,0.15,5.0,Self-Employed,0.58,0.5296357205614004,0.3,0.5,0.3153153153153153,0.48370622743764746
45,65829,609,1,10538,1,0,329000,24,0.16,5.0,Salaried,0.485,0.6138716303689189,0.4,0.2,0.3153153153153153,0.426265204889527
41,68452,737,0,0,1,0,548000,12,0.0,8.01,Salaried,0.27166666666666667,1.0,0.2,0.2,0.6542792792792793,0.4896418918918919
45,71165,591,5,35582,1,1,427000,24,0.5,6.0,Self-Employed,0.515,1.0,0.4,0.5,0.42792792792792794,0.6086891891891892
41,65200,694,2,20903,1,0,326000,12,0.32,5.0,Salaried,0.3433333333333333,1.0,0.2,0.2,0.3153153153153153,0.4602972972972973
32,60224,530,5,30112,1,1,301000,18,0.5,5.0,Entrepreneur,0.6166666666666667,1.0,0.2,0.4,0.3153153153153153,0.5822972972972973
51,162754,691,0,0,1,0,1139000,12,0.0,7.0,Government,0.34833333333333333,0.9719849862027629,0.4,0.1,0.5405405405405406,0.48857732763177186
44,65745,535,0,0,1,0,394000,36,0.0,5.99,Salaried,0.6083333333333333,0.2774468133050535,0.2,0.2,0.42680180180180183,0.37588197359653364
42,65476,651,0,0,1,0,393000,18,0.0,6.0,Salaried,0.415,0.5557591925115903,0.2,0.2,0.42792792792792794,0.38762898731708684
30,39636,664,1,5748,1,0,277000,24,0.15,6.99,Salaried,0.3933333333333333,0.7270186474697525,0.2,0.2,0.5394144144144145,0.44066682402960033
57,109322,709,0,0,1,0,875000,36,0.0,8.0,Salaried,0.31833333333333336,0.37054992827847333,0.3,0.2,0.6531531531531533,0.3561104550425913
49,142036,679,1,22548,1,0,852000,24,0.16,6.0,Government,0.36833333333333335,0.6811418701362096,0.4,0.1,0.42792792792792794,0.4049746567232416
35,55136,601,1,8190,1,0,386000,24,0.15,7.0,Self-Employed,0.49833333333333335,0.7337412136454505,0.2,0.5,0.5405405405405406,0.5340163844924437
54,165849,602,1,23302,1,1,1161000,18,0.14,7.0,Entrepreneur,0.49666666666666665,0.8823488032286397,0.4,0.4,0.5405405405405406,0.570668281888241
36,68008,570,3,32776,1,0,340000,30,0.48,5.0,Salaried,0.55,1.0,0.2,0.2,0.3153153153153153,0.5222972972972973
32,54254,716,3,26282,1,0,326000,36,0.48,6.01,Salaried,0.30666666666666664,1.0,0.2,0.2,0.42905405405405406,0.46635810810810807
32,62850,712,1,9364,1,0,377000,12,0.15,6.0,Salaried,0.31333333333333335,1.0,0.2,0.2,0.42792792792792794,0.46818918918918917
25,27062,753,3,11144,1,0,216000,36,0.41,7.98,Salaried,0.245,1.0,0.6,0.2,0.650900900900901,0.5211351351351352
47,29362,659,3,12916,0,0,87000,36,0.44,2.96,Gig Worker,0.40166666666666667,0.8703236988094969,0.4,0.8,0.08558558558558557,0.5509187625402121
25,23946,561,1,3810,1,0,120000,30,0.16,5.01,Self-Employed,0.565,0.5435841755059997,0.6,0.5,0.31644144144144143,0.5128622600927162
27,22394,674,2,7258,1,0,112000,24,0.32,5.0,Salaried,0.37666666666666665,0.8874897045835691,0.6,0.2,0.3153153153153153,0.4821697234431896
25,28240,700,5,14120,1,0,226000,12,0.5,8.0,Salaried,0.3333333333333333,1.0,0.6,0.2,0.6531531531531533,0.547972972972973
40,65756,606,1,9009,1,1,395000,12,0.14,6.01,Self-Employed,0.49,1.0,0.2,0.5,0.42905405405405406,0.5813581081081082
40,27878,614,1,4497,0,0,77000,30,0.16,2.76,Gig Worker,0.4766666666666667,0.42229635475205457,0.2,0.8,0.06306306306306303,0.43803354814747314
38,83064,736,5,41532,1,0,498000,24,0.5,6.0,Salaried,0.2733333333333333,1.0,0.2,0.2,0.42792792792792794,0.45618918918918916
29,17018,708,4,8509,0,1,45000,36,0.5,2.64,Gig Worker,0.32,0.9557527324009872,0.6,0.8,0.04954954954954955,0.5623706155326793
27,29231,790,1,4795,1,0,234000,30,0.16,8.01,Salaried,0.18333333333333332,0.7181302954625797,0.6,0.2,0.6542792792792793,0.4326744657575368
47,116794,837,4,58397,1,0,701000,36,0.5,6.0,Salaried,0.105,1.0,0.4,0.2,0.42792792792792794,0.4256891891891892
35,55748,579,1,8610,1,0,390000,30,0.15,7.0,Entrepreneur,0.535,0.6460620410896655,0.2,0.4,0.5405405405405406,0.5030965913534975
45,67667,666,2,18571,1,1,474000,18,0.27,7.0,Self-Employed,0.39,1.0,0.4,0.5,0.5405405405405406,0.5880810810810811
31,54809,709,4,27404,1,0,329000,18,0.5,6.0,Entrepreneur,0.31833333333333336,1.0,0.2,0.4,0.42792792792792794,0.5096891891891893
44,68416,729,4,34208,1,0,410000,30,0.5,5.99,Salaried,0.285,1.0,0.2,0.2,0.42680180180180183,0.4595202702702703
57,101477,781,0,0,1,1,812000,24,0.0,8.0,Entrepreneur,0.19833333333333333,0.5556814735249258,0.3,0.4,0.6531531531531533,0.40639334135420446
49,116511,758,4,58256,1,0,932000,12,0.5,8.0,Self-Employed,0.23666666666666666,1.0,0.4,0.5,0.6531531531531533,0.558972972972973
37,71717,791,5,35858,1,0,574000,36,0.5,8.0,Salaried,0.18166666666666667,1.0,0.2,0.2,0.6531531531531533,0.46247297297297296
45,67890,704,0,0,1,0,475000,30,0.0,7.0,Salaried,0.32666666666666666,0.38870067593001756,0.4,0.2,0.5405405405405406,0.3562562500635855
39,68806,649,1,10443,1,0,344000,18,0.15,5.0,Self-Employed,0.41833333333333333,0.7158801827144704,0.2,0.5,0.3153153153153153,0.47176734297591494
42,69868,855,0,0,1,0,419000,18,0.0,6.0,Entrepreneur,0.075,0.5552799034793653,0.2,0.4,0.42792792792792794,0.32550916505903055
38,75435,712,5,37718,1,0,453000,18,0.5,6.01,Self-Employed,0.31333333333333335,1.0,0.2,0.5,0.42905405405405406,0.5283581081081081
40,27890,680,1,3949,0,0,69000,18,0.14,2.47,Gig Worker,0.36666666666666664,0.4650611529421139,0.2,0.8,0.03040540540540541,0.4108260990463393
44,70181,614,1,10212,1,0,351000,12,0.15,5.0,Self-Employed,0.4766666666666667,0.937148231002693,0.2,0.5,0.3153153153153153,0.5445843550479705
30,38458,712,1,5622,1,0,308000,18,0.15,8.01,Salaried,0.31333333333333335,0.9851921191564439,0.2,0.2,0.6542792792792793,0.4984399216810028
29,38175,780,5,19088,1,0,267000,24,0.5,6.99,Salaried,0.2,1.0,0.6,0.2,0.5394144144144145,0.4909121621621622
25,21687,659,3,9505,1,0,130000,18,0.44,5.99,Salaried,0.40166666666666667,1.0,0.6,0.2,0.42680180180180183,0.5345202702702703
25,34109,689,0,0,1,0,171000,36,0.0,5.01,Salaried,0.3516666666666667,0.23209905499037398,0.6,0.2,0.31644144144144143,0.3109909799638097
27,22338,719,1,3327,1,0,179000,30,0.15,8.01,Salaried,0.3016666666666667,0.6934123218034044,0.6,0.2,0.6542792792792793,0.46199497234274295
43,27526,737,5,13763,0,1,137000,18,0.5,4.98,Gig Worker,0.27166666666666667,1.0,0.2,0.8,0.31306306306306314,0.5584594594594595
31,46724,679,5,23362,1,0,280000,36,0.5,5.99,Entrepreneur,0.36833333333333335,1.0,0.2,0.4,0.42680180180180183,0.5245202702702703
48,101145,668,3,47416,1,0,506000,24,0.47,5.0,Salaried,0.38666666666666666,1.0,0.4,0.2,0.3153153153153153,0.4932972972972973
42,69708,659,2,18856,1,0,488000,12,0.27,7.0,Salaried,0.40166666666666667,1.0,0.2,0.2,0.5405405405405406,0.5115810810810811
25,26110,611,2,7391,1,0,157000,18,0.28,6.01,Salaried,0.4816666666666667,1.0,0.6,0.2,0.42905405405405406,0.5588581081081081
49,116466,638,0,0,1,0,582000,24,0.0,5.0,Salaried,0.43666666666666665,0.3470254552115353,0.4,0.2,0.3153153153153153,0.3450536611001812
51,29987,636,4,14994,0,1,121000,36,0.5,4.04,Gig Worker,0.44,1.0,0.4,0.8,0.20720720720720723,0.6130810810810812
30,12720,576,0,0,0,1,110000,30,0.0,8.65,Gig Worker,0.54,0.48043326345213133,0.2,0.8,0.7263513513513514,0.5710610185657357
47,100214,779,0,0,1,0,802000,18,0.0,8.0,Entrepreneur,0.20166666666666666,0.7410068379593596,0.4,0.4,0.6531531531531533,0.46372468246281295
31,54784,728,4,27392,1,0,438000,30,0.5,8.0,Salaried,0.2866666666666667,1.0,0.2,0.2,0.6531531531531533,0.49397297297297305
43,27951,711,2,7556,0,0,141000,18,0.27,5.04,Gig Worker,0.315,0.9176376118524878,0.2,0.8,0.31981981981981983,0.551882375936095
26,21789,804,5,10894,1,0,153000,36,0.5,7.02,Salaried,0.16,1.0,0.6,0.2,0.5427927927927928,0.4794189189189189
25,26035,757,1,4118,1,0,156000,18,0.16,5.99,Salaried,0.23833333333333334,0.8184281842818428,0.6,0.2,0.42680180180180183,0.44012731634073105
37,65190,636,2,19746,1,0,391000,12,0.3,6.0,Salaried,0.44,1.0,0.2,0.2,0.42792792792792794,0.5061891891891892
40,65476,793,2,17940,1,0,458000,12,0.27,6.99,Salaried,0.17833333333333334,1.0,0.2,0.2,0.5394144144144145,0.44441216216216217
37,81171,777,5,40586,1,0,487000,24,0.5,6.0,Entrepreneur,0.205,1.0,0.2,0.4,0.42792792792792794,0.47568918918918923
27,21466,610,2,6548,1,1,129000,18,0.31,6.01,Self-Employed,0.48333333333333334,1.0,0.6,0.5,0.42905405405405406,0.6193581081081081
37,66544,772,5,33272,1,0,399000,30,0.5,6.0,Self-Employed,0.21333333333333335,1.0,0.2,0.5,0.42792792792792794,0.4981891891891892
45,68613,662,1,10810,1,0,412000,12,0.16,6.0,Salaried,0.39666666666666667,1.0,0.4,0.2,0.42792792792792794,0.5131891891891892
41,66191,779,2,21061,1,0,397000,36,0.32,6.0,Self-Employed,0.20166666666666666,0.807984413232861,0.2,0.5,0.42792792792792794,0.4466852924974045
44,74144,672,1,11162,1,0,371000,30,0.15,5.0,Self-Employed,0.38,0.5288957224380185,0.2,0.5,0.3153153153153153,0.4135212279068019
